timestamp,world_index,world_index_corrected,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_covariance_0,angular_covariance_1,angular_covariance_2,angular_covariance_3,angular_covariance_4,angular_covariance_5,angular_covariance_6,angular_covariance_7,angular_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_covariance_0,linear_covariance_1,linear_covariance_2,linear_covariance_3,linear_covariance_4,linear_covariance_5,linear_covariance_6,linear_covariance_7,linear_covariance_8
10.813702771,310,323,0.69276598,-0.68837134,0.00775165,0.21484901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.750000,12.500000,14.625000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.331543,-1.089844,0.081543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.841838495,311,324,0.69324868,-0.68769439,0.01287863,0.21521349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000000,18.687500,18.312500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.364746,-0.977051,0.097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.851203666,312,325,0.69309668,-0.68766470,0.01702835,0.21550937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375000,15.125000,12.625000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.381348,-0.889160,0.054199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.873600277,312,325,0.69202565,-0.68866868,0.01757835,0.21570106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.187500,2.125000,5.500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.301270,-0.956543,0.031738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.894242714,313,326,0.69214789,-0.68842470,0.01782250,0.21606733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.750000,-0.750000,6.875000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.291992,-1.048340,0.043457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.910880051,313,326,0.69373073,-0.68665060,0.02014175,0.21643227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.000000,5.375000,10.437500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.299805,-0.948242,0.042969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.933470700,314,327,0.69442349,-0.68587824,0.02179038,0.21649997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.125000,4.000000,5.250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.325684,-0.903809,0.017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.954561120,315,328,0.69389903,-0.68626974,0.02203338,0.21691592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.187500,0.000000,5.250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.297852,-0.948730,0.054199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.970814346,315,328,0.69359797,-0.68639588,0.02215558,0.21746652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.875000,-1.750000,5.062500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.316406,-0.991699,0.045410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.993272779,316,329,0.69420264,-0.68565785,0.02307092,0.21776992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437500,1.500000,4.875000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334473,-0.982422,0.061035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.014662716,316,329,0.69409640,-0.68573452,0.02447526,0.21771384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.250000,5.500000,4.687500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.343750,-0.935059,0.036621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.032702601,317,330,0.69350039,-0.68629804,0.02551339,0.21771835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.250000,4.375000,5.500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.324707,-0.951172,0.044434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.055642615,318,331,0.69287547,-0.68677191,0.02612321,0.21814103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.375000,1.375000,4.500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.349609,-0.961426,0.053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.075174917,318,331,0.69279902,-0.68675663,0.02654987,0.21838031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.625000,1.375000,3.687500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333496,-0.976562,0.066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.090897543,319,332,0.69275277,-0.68664922,0.02746597,0.21875118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687500,1.687500,5.500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.337402,-0.954102,0.053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.114855921,319,332,0.69269460,-0.68646896,0.02758815,0.21948452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.250000,-2.312500,4.187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333496,-0.951660,0.062012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.136366743,320,333,0.69276693,-0.68629704,0.02710031,0.21985432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625000,-3.625000,1.500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.310547,-0.939453,0.055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.151299947,320,333,0.69262771,-0.68640212,0.02655032,0.22003198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.187500,-2.562500,0.750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313477,-0.957031,0.062012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.173775249,321,334,0.69232822,-0.68659086,0.02642847,0.22040000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.500000,-1.187500,2.250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334961,-0.971191,0.065430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.201478683,322,335,0.69215026,-0.68677908,0.02618452,0.22040164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.562500,-1.000000,0.687500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323242,-0.950684,0.047852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.212625119,322,335,0.69154737,-0.68727479,0.02600169,0.22077024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.000000,-1.125000,1.875000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333496,-0.945312,0.061035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.234430877,323,336,0.69080131,-0.68817678,0.02563497,0.22033864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.937500,1.875000,-0.875000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.324707,-0.963867,0.069336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.256107390,324,337,0.69082182,-0.68831928,0.02539158,0.21985688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.875000,1.437500,-1.375000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334473,-0.990723,0.070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.270874349,324,337,0.69085372,-0.68829026,0.02539051,0.21984761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.437500,-0.875000,-0.187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.344727,-0.968750,0.065430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.293285587,325,338,0.69048226,-0.68852916,0.02532928,0.22027318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.312500,-1.375000,1.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.360352,-0.968750,0.063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.319059886,325,338,0.69026430,-0.68867735,0.02557439,0.22046464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.437500,1.125000,2.437500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.343262,-0.977051,0.070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.331020491,326,339,0.68975948,-0.68884395,0.02630620,0.22143592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.625000,-0.625000,6.562500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.361328,-0.958496,0.063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.355917953,327,340,0.68939974,-0.68903352,0.02612334,0.22198733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.750000,-2.500000,2.312500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.349121,-0.976074,0.052246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.376868643,327,340,0.68994901,-0.68842312,0.02563505,0.22223145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187500,-3.750000,1.187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.311523,-0.961426,0.045410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.391159563,328,341,0.69087540,-0.68745734,0.02551338,0.22235702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562500,-1.937500,1.750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.303223,-0.956543,0.065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.414459916,328,341,0.69159255,-0.68677075,0.02514660,0.22229107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.937500,-2.312500,-2.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.322266,-0.916016,0.054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.436109170,329,342,0.69151203,-0.68687347,0.02404729,0.22234584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000000,-4.500000,-3.437500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.330078,-0.937500,0.039551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.458082083,330,343,0.69129410,-0.68726573,0.02294955,0.22192701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.937500,-2.375000,-3.750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.319336,-0.978027,0.059570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.498640607,331,344,0.69106640,-0.68752623,0.02313321,0.22181022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.187500,1.937500,0.562500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.356445,-0.995117,0.063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.502843261,331,344,0.69128855,-0.68719916,0.02392593,0.22204730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375000,1.875000,2.250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.373535,-0.980469,0.067383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.510803166,331,344,0.69171943,-0.68665346,0.02429227,0.22235365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.312500,-0.437500,0.250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.376465,-0.952637,0.068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.533532874,332,345,0.69189303,-0.68633884,0.02435297,0.22277784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.187500,-1.500000,0.312500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.364746,-0.954590,0.068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.555860243,332,345,0.69226183,-0.68597520,0.02410892,0.22277867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062500,-1.375000,-0.875000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.336426,-0.957031,0.067871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.576682214,333,346,0.69252239,-0.68568628,0.02423157,0.22284499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062500,-0.250000,0.562500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.352539,-0.975098,0.061523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.594466250,334,347,0.69293876,-0.68518722,0.02423119,0.22308563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.562500,-1.250000,0.500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.342285,-0.955078,0.074707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.616106047,334,347,0.69330496,-0.68482099,0.02410912,0.22308563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125000,-1.000000,-0.375000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.337402,-0.955566,0.069336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.636994903,335,348,0.69330496,-0.68482099,0.02410912,0.22308563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312500,-0.312500,-0.062500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.343262,-0.945801,0.068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.654494321,336,349,0.69329552,-0.68481166,0.02410879,0.22314362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.187500,0.250000,-0.562500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.350098,-0.948242,0.076172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.675636756,336,349,0.69332450,-0.68477925,0.02410980,0.22315295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.937500,-1.000000,0.187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.369141,-0.980957,0.067871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.696580418,337,350,0.69373697,-0.68439843,0.02423135,0.22302612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125000,0.437500,-1.312500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.358887,-0.969238,0.065430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.713810089,337,350,0.69414419,-0.68389041,0.02471893,0.22326382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.250000,0.125000,1.312500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.361816,-0.952148,0.063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.736453351,338,351,0.69453408,-0.68342544,0.02490288,0.22345454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125000,-0.312500,-0.562500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.363281,-0.942383,0.088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.758761744,339,352,0.69456672,-0.68327544,0.02490186,0.22381161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.562500,-1.625000,-1.250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.401367,-0.984863,0.083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.773969043,339,352,0.69464638,-0.68292755,0.02502460,0.22461108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375000,-3.187500,-0.500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.428711,-1.009766,0.080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.795984939,340,353,0.69560100,-0.68156325,0.02532898,0.22576363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875000,-4.937500,0.687500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.423828,-0.984375,0.093262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.824620103,341,354,0.69665223,-0.67992867,0.02612293,0.22735496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.437500,-5.187500,5.375000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.382324,-0.929199,0.088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.833625049,341,354,0.69750409,-0.67876645,0.02563456,0.22826963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.437500,-6.250000,1.937500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.337402,-0.953125,0.105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.856477599,341,354,0.69853873,-0.67729876,0.02539031,0.22948935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875000,-7.750000,4.875000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.338867,-0.991211,0.090820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.877338598,342,355,0.70008943,-0.67536962,0.02514707,0.23047408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.062500,-7.125000,5.437500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.282715,-0.947266,0.088867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.894349732,343,356,0.70104798,-0.67425362,0.02508538,0.23083436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.687500,-3.187500,4.687500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.275879,-0.929199,0.080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.915831523,343,356,0.70119282,-0.67397033,0.02520827,0.23120808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.500000,-1.187500,4.937500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.298340,-0.927734,0.081055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.936796020,344,357,0.70117440,-0.67413572,0.02526865,0.23077476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.500000,2.187500,2.312500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.295410,-0.954102,0.085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.953824254,344,357,0.70098010,-0.67436910,0.02612272,0.23058797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062500,4.562500,3.125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.357910,-0.971191,0.087891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.976800167,345,358,0.70067755,-0.67455472,0.02777076,0.23077193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000,5.250000,4.062500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.412109,-0.960938,0.077637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.996822684,346,359,0.70068998,-0.67444462,0.02905300,0.23089810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437500,4.187500,3.187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.389648,-0.942383,0.085449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.013484191,346,359,0.70044647,-0.67462834,0.03015167,0.23095935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125000,4.375000,4.125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.365723,-0.941895,0.083008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.036048504,347,360,0.70027004,-0.67481789,0.03045714,0.23090051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.687500,1.812500,2.500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.337891,-0.942871,0.083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.058538673,348,361,0.70014750,-0.67500054,0.03015194,0.23077828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000000,-0.375000,2.062500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313477,-0.962402,0.080566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.073671728,348,361,0.70020146,-0.67481061,0.03082302,0.23108113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625000,1.250000,3.750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.369141,-0.978516,0.091309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.102990689,349,362,0.70048493,-0.67454556,0.03204275,0.23082983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750000,5.312500,3.187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.365723,-0.940918,0.089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.120116414,349,362,0.70024691,-0.67491766,0.03289751,0.23034358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.687500,6.250000,1.875000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.345215,-0.913574,0.094238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.133295886,350,363,0.69941448,-0.67597656,0.03308165,0.22974047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.625000,4.750000,1.187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.341797,-0.965332,0.091309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.155791294,350,363,0.69910229,-0.67621392,0.03356961,0.22992128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.250000,2.000000,2.625000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.387207,-0.993652,0.097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.178621269,351,364,0.69970946,-0.67547842,0.03405774,0.23016437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375000,-0.125000,1.312500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.381348,-0.963379,0.100098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.193311374,352,365,0.70027337,-0.67482109,0.03381430,0.23041332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.250000,-2.187500,1.812500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334473,-0.949707,0.104492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.217632591,352,365,0.70081119,-0.67413861,0.03381374,0.23077574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937500,-2.062500,2.187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.350098,-0.961426,0.107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.240831255,353,366,0.70120628,-0.67361704,0.03344891,0.23115148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875000,-3.562500,1.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.345215,-0.944336,0.090820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.261270031,353,366,0.70179047,-0.67298154,0.03277626,0.23132596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.062500,-3.875000,0.125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.321777,-0.953613,0.102539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.276162260,354,367,0.70202343,-0.67260461,0.03253160,0.23174952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.312500,-3.062500,1.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.359863,-0.952637,0.092773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.299257849,355,368,0.70223318,-0.67214184,0.03271595,0.23242972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.187500,-2.437500,2.750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.380859,-0.960449,0.107910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.314027244,355,368,0.70283067,-0.67145811,0.03265431,0.23260857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187500,-1.687500,0.250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.355469,-0.946289,0.105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.335603986,356,369,0.70337764,-0.67090655,0.03265420,0.23254676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.312500,-0.187500,0.500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.339355,-0.935059,0.115723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
