timestamp,exec_twist_x,exec_twist_y,exec_twist_z,exec_twist_r,exec_twist_p,exec_twist_yaw,p_goal_0_raw,p_goal_1_raw,p_goal_2_raw,p_goal_0,p_goal_1,p_goal_2
21.671308,0.000000,0.000000,0.000000,0.111640,0.002749,0.066319,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.697510,0.000000,0.000000,0.000000,0.072134,0.002054,0.042884,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.722988,0.000000,0.000000,0.000000,0.020434,0.000532,0.012178,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.747352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.771553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.798079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.823400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.851265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.875170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.901460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.930007,0.000000,0.000000,0.000000,-0.029985,0.000085,-0.017495,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.957227,0.000000,0.000000,0.000000,-0.081880,-0.001488,-0.047925,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
21.983281,0.000000,0.000000,0.000000,-0.118473,-0.007707,-0.069932,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.008307,0.000000,0.000000,0.000000,-0.149289,-0.016129,-0.088823,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.032574,0.000000,0.000000,0.000000,-0.172437,-0.024555,-0.103536,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.060205,0.000000,0.000000,0.000000,-0.206708,-0.037654,-0.125164,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.085857,0.000000,0.000000,0.000000,-0.231599,-0.048708,-0.141088,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.110983,0.000000,0.000000,0.000000,-0.249747,-0.051895,-0.153381,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.135171,0.000000,0.000000,0.000000,-0.260597,-0.055411,-0.160708,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.162461,0.000000,0.000000,0.000000,-0.267549,-0.055014,-0.166225,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.189633,0.000000,0.000000,0.000000,-0.275215,-0.054616,-0.173008,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.213158,0.000000,0.000000,0.000000,-0.284700,-0.053745,-0.180740,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.237821,0.000000,0.000000,0.000000,-0.290703,-0.052335,-0.185948,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.264387,0.000000,0.000000,0.000000,-0.304356,-0.053571,-0.195283,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.290779,0.000000,0.000000,0.000000,-0.310439,-0.051745,-0.200425,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.316470,0.000000,0.000000,0.000000,-0.319712,-0.051629,-0.206186,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.343120,0.000000,0.000000,0.000000,-0.332506,-0.052824,-0.214852,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.367471,0.000000,0.000000,0.000000,-0.337198,-0.051506,-0.217936,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.392437,0.000000,0.000000,0.000000,-0.336998,-0.051498,-0.218246,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.420426,0.000000,0.000000,0.000000,-0.337091,-0.052369,-0.218209,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.445324,0.000000,0.000000,0.000000,-0.337092,-0.052837,-0.218414,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.470852,0.000000,0.000000,0.000000,-0.337225,-0.052205,-0.218360,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.497803,0.000000,0.000000,0.000000,-0.337384,-0.052268,-0.218100,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.524037,0.000000,0.000000,0.000000,-0.337419,-0.050866,-0.218059,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.549829,0.000000,0.000000,0.000000,-0.337525,-0.050505,-0.217979,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.575291,0.000000,0.000000,0.000000,-0.337596,-0.050076,-0.217967,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.599864,0.000000,0.000000,0.000000,-0.337675,-0.048316,-0.217928,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.626225,0.000000,0.000000,0.000000,-0.337496,-0.047274,-0.218126,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.653887,0.000000,0.000000,0.000000,-0.337547,-0.045315,-0.218160,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.679570,0.000000,0.000000,0.000000,-0.337698,-0.045445,-0.217899,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.704679,0.000000,0.000000,0.000000,-0.337515,-0.046257,-0.218012,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.728435,0.000000,0.000000,0.000000,-0.337720,-0.044829,-0.217992,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.754384,0.000000,0.000000,0.000000,-0.337822,-0.045446,-0.217706,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.780479,0.000000,0.000000,0.000000,-0.338089,-0.044256,-0.217538,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.812165,0.000000,0.000000,0.000000,-0.338038,-0.044128,-0.217643,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.834911,0.000000,0.000000,0.000000,-0.338123,-0.042742,-0.217489,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.859457,0.000000,0.000000,0.000000,-0.338234,-0.042245,-0.217414,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.885968,0.000000,0.000000,0.000000,-0.338342,-0.041754,-0.217341,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.911520,0.000000,0.000000,0.000000,-0.338445,-0.042631,-0.217307,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.939564,0.000000,0.000000,0.000000,-0.338633,-0.042744,-0.216992,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.962724,0.000000,0.000000,0.000000,-0.338476,-0.042454,-0.217294,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
22.989949,0.000000,0.000000,0.000000,-0.338484,-0.042123,-0.217346,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.016237,0.000000,0.000000,0.000000,-0.338717,-0.042037,-0.216999,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.041694,0.000000,0.000000,0.000000,-0.338668,-0.041442,-0.217190,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.067930,0.000000,0.000000,0.000000,-0.338759,-0.040742,-0.216883,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.092445,0.000000,0.000000,0.000000,-0.339036,-0.041311,-0.216640,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.116961,0.000000,0.000000,0.000000,-0.339051,-0.041016,-0.216673,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.144285,0.000000,0.000000,0.000000,-0.339379,-0.041075,-0.216148,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.171802,0.000000,0.000000,0.000000,-0.339034,-0.040164,-0.216560,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.194469,0.000000,0.000000,0.000000,-0.339339,-0.039218,-0.216256,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.221416,0.000000,0.000000,0.000000,-0.339110,-0.038255,-0.216493,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.249027,0.000000,0.000000,0.000000,-0.339259,-0.037636,-0.216368,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.273501,0.000000,0.000000,0.000000,-0.339447,-0.037458,-0.216104,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.301054,0.000000,0.000000,0.000000,-0.339370,-0.035772,-0.216219,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.325345,0.000000,0.000000,0.000000,-0.339452,-0.035614,-0.216115,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.351085,0.000000,0.000000,0.000000,-0.339757,-0.035794,-0.215899,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.377748,0.000000,0.000000,0.000000,-0.340031,-0.035558,-0.215506,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.402966,0.000000,0.000000,0.000000,-0.339979,-0.035032,-0.215675,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.428817,0.000000,0.000000,0.000000,-0.340164,-0.033902,-0.215563,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.454646,0.000000,0.000000,0.000000,-0.340232,-0.032720,-0.215639,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.479094,0.000000,0.000000,0.000000,-0.340536,-0.031540,-0.215334,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.507292,0.000000,0.000000,0.000000,-0.340402,-0.030642,-0.215675,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.530015,0.000000,0.000000,0.000000,-0.340805,-0.029876,-0.215145,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.557584,0.000000,0.000000,0.000000,-0.340805,-0.029159,-0.215244,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.581946,0.000000,0.000000,0.000000,-0.341060,-0.028603,-0.214914,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.609005,0.000000,0.000000,0.000000,-0.341151,-0.028082,-0.214839,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.632438,0.000000,0.000000,0.000000,-0.340958,-0.027122,-0.214975,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.661654,0.000000,0.000000,0.000000,-0.341322,-0.025910,-0.214546,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.686277,0.000000,0.000000,0.000000,-0.341505,-0.024837,-0.214382,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.710459,0.000000,0.000000,0.000000,-0.341761,-0.024920,-0.213963,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.735149,0.000000,0.000000,0.000000,-0.341945,-0.023373,-0.213845,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.761176,0.000000,0.000000,0.000000,-0.341790,-0.022154,-0.213936,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.786602,0.000000,0.000000,0.000000,-0.342156,-0.021817,-0.213384,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.812965,0.000000,0.000000,0.000000,-0.342378,-0.021560,-0.213054,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.840420,0.000000,0.000000,0.000000,-0.342571,-0.020827,-0.212816,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.865424,0.000000,0.000000,0.000000,-0.342612,-0.019508,-0.212593,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.891440,0.000000,0.000000,0.000000,-0.342795,-0.019375,-0.212311,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.916482,0.000000,0.000000,0.000000,-0.342968,-0.019160,-0.212050,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.941087,0.000000,0.000000,0.000000,-0.343296,-0.018777,-0.211554,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.967850,0.000000,0.000000,0.000000,-0.343627,-0.018365,-0.211051,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
23.991948,0.000000,0.000000,0.000000,-0.343666,-0.018049,-0.211016,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.020944,0.000000,0.000000,0.000000,-0.344073,-0.017939,-0.210360,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.046231,0.000000,0.000000,0.000000,-0.344347,-0.017510,-0.209948,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.072057,0.000000,0.000000,0.000000,-0.344554,-0.016741,-0.209670,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.097327,0.000000,0.000000,0.000000,-0.344474,-0.015401,-0.209625,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.124410,0.000000,0.000000,0.000000,-0.344554,-0.014566,-0.209552,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.148739,0.000000,0.000000,0.000000,-0.344833,-0.013789,-0.209146,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.174361,0.000000,0.000000,0.000000,-0.344923,-0.013316,-0.209027,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.201347,0.000000,0.000000,0.000000,-0.345236,-0.012742,-0.208546,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.227306,0.000000,0.000000,0.000000,-0.345352,-0.011552,-0.208424,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.254705,0.000000,0.000000,0.000000,-0.345842,-0.010647,-0.207657,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.279914,0.000000,0.000000,0.000000,-0.346120,-0.010120,-0.207221,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.304994,0.000000,0.000000,0.000000,-0.346062,-0.008782,-0.207101,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.331257,0.000000,0.000000,0.000000,-0.345542,-0.006792,-0.207770,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.356101,0.000000,0.000000,0.000000,-0.346160,-0.007357,-0.206992,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.383144,0.000000,0.000000,0.000000,-0.346438,-0.007309,-0.206529,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.407356,0.000000,0.000000,0.000000,-0.346512,-0.006069,-0.206445,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.434360,0.000000,0.000000,0.000000,-0.346736,-0.005592,-0.206082,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.458541,0.000000,0.000000,0.000000,-0.346961,-0.005044,-0.205716,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.484306,0.000000,0.000000,0.000000,-0.346934,-0.004462,-0.205776,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.511163,0.000000,0.000000,0.000000,-0.347102,-0.003794,-0.205505,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.538656,0.000000,0.000000,0.000000,-0.347595,-0.004193,-0.204944,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.565321,0.000000,0.000000,0.000000,-0.347354,-0.002473,-0.205099,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.590338,0.000000,0.000000,0.000000,-0.348074,-0.002707,-0.204155,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.615494,0.000000,0.000000,0.000000,-0.347542,-0.001555,-0.204789,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
24.640404,0.000000,0.000000,0.000000,-0.348152,-0.001383,-0.204034,0.561574,0.190508,0.247918,0.561574,0.247918,0.190508
