timestamp,world_index,world_index_corrected,x,y,z
45.514185557,1346,1365,2.47768616,-0.31818848,-1.41162895
45.538615577,1347,1366,2.47766368,-0.31813105,-1.41146057
45.551765162,1347,1366,2.47747100,-0.31823027,-1.41203500
45.574483368,1348,1367,2.47746716,-0.31835079,-1.41190174
45.596885465,1348,1367,2.47712506,-0.31849789,-1.41123024
45.613023994,1349,1368,2.47649975,-0.31873145,-1.41056731
45.634529063,1350,1369,2.47621238,-0.31846510,-1.41088459
45.657043209,1350,1369,2.47577569,-0.31813763,-1.41110677
45.672174693,1351,1370,2.47579859,-0.31797776,-1.41116740
45.694486616,1351,1370,2.47579859,-0.31797776,-1.41116740
45.717255356,1352,1371,2.47579859,-0.31797776,-1.41116740
45.731928269,1352,1371,2.47532816,-0.31808223,-1.41122640
45.754796090,1353,1372,2.47532816,-0.31808223,-1.41122640
45.777033009,1354,1373,2.47521391,-0.31797326,-1.41114992
45.793664356,1354,1373,2.47528661,-0.31806407,-1.41113079
45.814653769,1355,1374,2.47500080,-0.31783621,-1.41079093
45.845449518,1356,1375,2.47452216,-0.31770818,-1.41102540
45.851725158,1356,1375,2.47442437,-0.31795668,-1.41174875
45.874643941,1357,1376,2.47433660,-0.31847570,-1.41163922
45.897692930,1357,1376,2.47415619,-0.31937852,-1.41183653
45.920055059,1358,1377,2.47357756,-0.31896722,-1.41233808
45.934623625,1358,1377,2.47367314,-0.31889816,-1.41237975
45.956835756,1359,1378,2.47344586,-0.31871798,-1.41156935
45.979983711,1360,1379,2.47344586,-0.31871798,-1.41156935
45.995143896,1360,1379,2.47308457,-0.31901423,-1.41222847
46.017173300,1361,1380,2.47272885,-0.31901039,-1.41225611
46.040102418,1362,1381,2.47245137,-0.31879692,-1.41163326
46.054474384,1362,1381,2.47191619,-0.31904308,-1.41153534
46.085174364,1363,1382,2.47141760,-0.31939053,-1.41205684
46.100109041,1363,1382,2.47139507,-0.31933260,-1.41188859
46.122611284,1364,1383,2.47139507,-0.31933260,-1.41188859
46.136889946,1365,1384,2.47075239,-0.31884568,-1.41212699
46.159271391,1365,1384,2.47013654,-0.31876906,-1.41222415
46.174650616,1366,1385,2.46971301,-0.31880883,-1.41185437
46.197482019,1366,1385,2.46939338,-0.31879379,-1.41124331
46.219904944,1367,1386,2.46939338,-0.31879379,-1.41124331
46.236917018,1367,1386,2.46901978,-0.31850729,-1.41238781
46.257033271,1368,1387,2.46865212,-0.31770186,-1.41279469
46.280359769,1369,1388,2.46850261,-0.31695073,-1.41303656
46.295325796,1369,1388,2.46844942,-0.31682038,-1.41298336
46.316832525,1370,1389,2.46921944,-0.31536537,-1.41272509
46.339460968,1370,1389,2.47161676,-0.31354480,-1.41327094
46.355253389,1371,1390,2.47627193,-0.31036207,-1.41480105
46.377325819,1372,1391,2.48139104,-0.30695848,-1.41961341
46.399667726,1372,1391,2.48381360,-0.30773803,-1.42346159
46.414759096,1373,1392,2.48284346,-0.30736468,-1.42185192
46.437250227,1373,1392,2.48258894,-0.30923711,-1.42077744
46.460539507,1374,1393,2.48254614,-0.31504607,-1.42259688
46.476168457,1375,1394,2.48145670,-0.32197107,-1.41911981
46.497097914,1375,1394,2.47908875,-0.32573278,-1.41494033
46.519496418,1376,1395,2.47668118,-0.32680832,-1.41382000
46.536390323,1376,1395,2.47474656,-0.32658130,-1.41325334
46.557344271,1377,1396,2.47381852,-0.32405680,-1.41277977
46.579487659,1378,1397,2.47351792,-0.32208341,-1.41046896
46.594855454,1378,1397,2.47221636,-0.32078732,-1.40948599
46.617141100,1379,1398,2.47084194,-0.31443738,-1.41234316
46.639486961,1380,1399,2.47113934,-0.30777856,-1.41414367
46.654416297,1380,1399,2.47355949,-0.30439791,-1.41495955
46.677044132,1381,1400,2.47697191,-0.30484848,-1.41522821
46.699471387,1381,1400,2.48001526,-0.30771338,-1.41577545
46.715453483,1382,1401,2.48176526,-0.31017256,-1.41439487
46.736839720,1382,1401,2.48296889,-0.31116851,-1.41057437
46.759542805,1383,1402,2.48385905,-0.31333814,-1.40803524
46.774492002,1384,1403,2.48451485,-0.31753659,-1.40409617
46.797090915,1384,1403,2.48354852,-0.32132808,-1.39842070
46.819670460,1385,1404,2.48275565,-0.32451176,-1.39427844
46.843928843,1386,1405,2.48148285,-0.32874199,-1.39225285
46.856971057,1386,1405,2.47914955,-0.33259943,-1.38856748
46.879640338,1387,1406,2.47712240,-0.33377917,-1.38561824
46.894813931,1387,1406,2.47620211,-0.33408836,-1.38495344
46.917297615,1388,1407,2.47520632,-0.33545199,-1.38574191
46.939538228,1388,1407,2.47385065,-0.33833054,-1.38526587
46.957261288,1389,1408,2.47311535,-0.34055877,-1.38384768
46.977940608,1390,1409,2.47317800,-0.34242035,-1.38411530
47.008523817,1391,1410,2.47272890,-0.34302759,-1.38426540
47.014397774,1391,1410,2.47286912,-0.34334585,-1.38380895
47.037222818,1391,1410,2.47372334,-0.34376466,-1.38383135
47.059876667,1392,1411,2.47379204,-0.34280502,-1.38465809
47.090765601,1393,1412,2.47332166,-0.34128343,-1.38575978
47.097112083,1393,1412,2.47254188,-0.34023783,-1.38662712
47.119825830,1394,1413,2.47169150,-0.33946846,-1.38691767
47.134506526,1394,1413,2.47163946,-0.33986970,-1.38731955
47.157410477,1395,1414,2.47209060,-0.34019361,-1.38849613
47.179800584,1396,1415,2.47218785,-0.34012612,-1.38853887
47.195755605,1396,1415,2.47221129,-0.33839876,-1.38870575
47.217590079,1397,1416,2.47154447,-0.33647639,-1.39139526
47.240029926,1397,1416,2.47095752,-0.33445741,-1.39469600
47.261943041,1398,1417,2.47056972,-0.33282060,-1.39678293
47.277239972,1399,1418,2.46974635,-0.33063693,-1.39898457
47.299300875,1399,1418,2.46796528,-0.32722636,-1.40098523
47.321854246,1400,1419,2.46626874,-0.32554613,-1.40024536
47.337208275,1400,1419,2.46517896,-0.32597283,-1.39775010
47.359619394,1401,1420,2.46569429,-0.32620599,-1.39813657
47.382286607,1402,1421,2.46680419,-0.32516924,-1.40076434
47.397506140,1402,1421,2.46701927,-0.32233086,-1.40174267
47.427422216,1403,1422,2.46618850,-0.31892097,-1.40060188
47.441899816,1403,1422,2.46548916,-0.31462846,-1.39925004
47.457035578,1404,1423,2.46578317,-0.31037343,-1.40048239
47.479250067,1404,1423,2.46509361,-0.31029300,-1.40362273
47.501815335,1405,1424,2.46160121,-0.30849263,-1.40492900
47.517657571,1406,1425,2.45806955,-0.30382037,-1.40386331
47.539491921,1406,1425,2.45409876,-0.30137865,-1.40116749
47.561915662,1407,1426,2.45079232,-0.29984800,-1.40058034
47.577448686,1407,1426,2.44939643,-0.29911695,-1.40208207
47.599272635,1408,1427,2.44920059,-0.29825441,-1.40338759
47.622559396,1409,1428,2.45056350,-0.29771148,-1.40438949
47.637389081,1409,1428,2.45197021,-0.29608180,-1.40524539
47.659549968,1410,1429,2.45301445,-0.29417948,-1.40557696
47.684784880,1411,1430,2.45393416,-0.29185272,-1.40687579
47.696997008,1411,1430,2.45476464,-0.28982388,-1.40795336
47.719429918,1412,1431,2.45560055,-0.28772145,-1.40961102
47.742225842,1412,1431,2.45670691,-0.28508181,-1.41132512
47.765057165,1413,1432,2.45710737,-0.28288309,-1.41303179
47.780117848,1414,1433,2.45661839,-0.28166681,-1.41413400
47.812055421,1414,1433,2.45597238,-0.28140063,-1.41449218
47.816917862,1415,1434,2.45521955,-0.28095123,-1.41535979
47.839152835,1415,1434,2.45420278,-0.28052613,-1.41534779
47.862728941,1416,1435,2.45373242,-0.28100607,-1.41407372
47.877110527,1416,1435,2.45368491,-0.28179776,-1.41284799
47.899331586,1417,1436,2.45378040,-0.28289112,-1.41144518
47.922242571,1418,1437,2.45307796,-0.28541607,-1.40882047
47.937247582,1418,1437,2.45228447,-0.28813958,-1.40573500
47.959361514,1419,1438,2.45203446,-0.29144434,-1.40317310
47.982305349,1420,1439,2.45131378,-0.29498212,-1.40025401
47.996837581,1420,1439,2.45076448,-0.29881901,-1.39761995
48.019219798,1421,1440,2.45050886,-0.30196164,-1.39510826
48.041833245,1421,1440,2.44969785,-0.30431506,-1.39306336
48.064509296,1422,1441,2.44814377,-0.30454800,-1.39176366
48.079541690,1422,1441,2.44496375,-0.30277400,-1.39128272
48.102230643,1423,1442,2.44107169,-0.30071481,-1.39031777
48.117016827,1424,1443,2.43910555,-0.29997802,-1.39005137
48.140387887,1424,1443,2.44002111,-0.30062620,-1.39099610
48.162205922,1425,1444,2.44079070,-0.30391441,-1.39277478
48.178847034,1425,1444,2.43954493,-0.30595333,-1.39205422
48.199368759,1426,1445,2.43920067,-0.30606172,-1.39027688
48.222327061,1427,1446,2.43864497,-0.30807537,-1.39043180
48.237047652,1427,1446,2.43749741,-0.31085030,-1.38906879
48.259300021,1428,1447,2.43767715,-0.31524868,-1.38557407
48.290235717,1429,1448,2.43836480,-0.31841220,-1.38487680
48.297338429,1429,1448,2.43820451,-0.31965681,-1.38548946
48.319336212,1430,1449,2.43732812,-0.32087156,-1.38476476
48.346820136,1430,1449,2.43752493,-0.32285134,-1.38209569
48.356760758,1431,1450,2.43680562,-0.32407888,-1.38167449
48.387606536,1432,1451,2.43630822,-0.32386151,-1.38240172
48.402131693,1432,1451,2.43577320,-0.32458831,-1.38295246
48.417091047,1432,1451,2.43631147,-0.32641156,-1.38161537
48.440637470,1433,1452,2.43756351,-0.32931908,-1.38038343
48.461879795,1434,1453,2.43864273,-0.33132244,-1.38170002
48.477670219,1434,1453,2.44010543,-0.33271464,-1.38342252
48.499459541,1435,1454,2.44154508,-0.33347729,-1.38351229
48.522092824,1436,1455,2.44230312,-0.33342367,-1.38303471
48.537130652,1436,1455,2.44244334,-0.33337652,-1.38317492
48.559314307,1437,1456,2.44201145,-0.33381585,-1.38366628
48.582113716,1438,1457,2.44217784,-0.33361034,-1.38387064
48.605044933,1438,1457,2.44242326,-0.33225043,-1.38452704
48.619322971,1439,1458,2.44245178,-0.33083492,-1.38534865
48.641964257,1439,1458,2.44228664,-0.32994781,-1.38732144
48.664403978,1440,1459,2.44216130,-0.32840142,-1.38964943
48.679652677,1440,1459,2.44241659,-0.32753929,-1.39067770
48.702722654,1441,1460,2.44239240,-0.32632314,-1.39150415
48.724388208,1442,1461,2.44139333,-0.32521075,-1.39321520
48.740129872,1442,1461,2.44123637,-0.32405432,-1.39529600
48.762019337,1443,1462,2.44232973,-0.32503187,-1.39690606
48.784526272,1444,1463,2.44347753,-0.32661653,-1.39783385
48.799342810,1444,1463,2.44447549,-0.32708047,-1.39990010
48.821801804,1445,1464,2.44504784,-0.32776603,-1.40235720
48.844639152,1445,1464,2.44531996,-0.32816775,-1.40402568
48.860769825,1446,1465,2.44532764,-0.32830856,-1.40332243
48.882404704,1446,1465,2.44454105,-0.32972288,-1.40449860
48.904389597,1447,1466,2.44309953,-0.33224860,-1.40614838
48.919399437,1448,1467,2.44237295,-0.33415588,-1.40677428
48.942593794,1448,1467,2.44266090,-0.33464764,-1.40627355
48.964399005,1449,1468,2.44263747,-0.33458733,-1.40610565
48.979356241,1449,1468,2.44099041,-0.33370360,-1.40267190
49.001932985,1450,1469,2.43970934,-0.33117431,-1.39853664
49.025054660,1451,1470,2.43968970,-0.33022652,-1.39823968
49.039478816,1451,1470,2.44085443,-0.32966413,-1.39710079
49.062075878,1452,1471,2.44173520,-0.33238547,-1.39410861
49.084735093,1452,1471,2.44209957,-0.33495825,-1.38855760
49.100364928,1453,1472,2.44175366,-0.33906370,-1.38227842
49.122345829,1454,1473,2.44215036,-0.34200096,-1.37826839
49.144369313,1454,1473,2.44295086,-0.34257014,-1.37681987
49.159214441,1455,1474,2.44292059,-0.34299737,-1.37562818
49.181839951,1455,1474,2.44282406,-0.34486982,-1.37396638
49.204868379,1456,1475,2.44216276,-0.34600641,-1.37246772
49.219476140,1456,1475,2.44067690,-0.34558631,-1.37138194
49.242266043,1457,1476,2.43841036,-0.34491200,-1.37107244
49.264437988,1458,1477,2.43563399,-0.34507856,-1.36996020
49.280330612,1458,1477,2.43375791,-0.34534131,-1.36927728
49.302255532,1459,1478,2.43300300,-0.34516232,-1.36993472
49.325232238,1460,1479,2.43298117,-0.34394666,-1.37207542
49.339538818,1460,1479,2.43202674,-0.34282531,-1.37277641
49.361924811,1461,1480,2.43111346,-0.34222719,-1.37197650
49.384353375,1461,1480,2.43119967,-0.34129509,-1.37254091
49.401192404,1462,1481,2.43168810,-0.34046265,-1.37435994
49.422043201,1463,1482,2.43214062,-0.34013301,-1.37579389
49.444574408,1463,1482,2.43235409,-0.33991513,-1.37704222
49.459396271,1464,1483,2.43223259,-0.34020821,-1.37811523
49.481892154,1464,1483,2.43265207,-0.34071373,-1.37921905
49.513202564,1465,1484,2.43334356,-0.34017712,-1.38031429
49.519415794,1465,1484,2.43316412,-0.33926131,-1.38146785
49.542241626,1466,1485,2.43200873,-0.33873609,-1.38171390
49.564743505,1467,1486,2.43175750,-0.33795913,-1.38270564
49.580134650,1467,1486,2.43193299,-0.33669672,-1.38443845
49.602375606,1468,1487,2.43211762,-0.33458039,-1.38510227
49.624329504,1469,1488,2.43266242,-0.33193057,-1.38529698
49.639415212,1469,1488,2.43368780,-0.33022183,-1.38625120
49.662186256,1470,1489,2.43544762,-0.32836943,-1.38721472
49.684504986,1470,1489,2.43771016,-0.32706650,-1.38918283
49.699360679,1471,1490,2.43989327,-0.32575898,-1.39169067
49.722339314,1472,1491,2.44181686,-0.32507868,-1.39334835
49.752860480,1472,1491,2.44294191,-0.32514010,-1.39447339
49.760129590,1473,1492,2.44367510,-0.32479254,-1.39400610
49.782111743,1473,1492,2.44426077,-0.32397632,-1.39507600
49.804709801,1474,1493,2.44462485,-0.32287511,-1.39649146
49.819758195,1474,1493,2.44493340,-0.32151448,-1.39659718
49.842107234,1475,1494,2.44583411,-0.31982519,-1.39675180
49.864636247,1476,1495,2.44725782,-0.31762335,-1.39812738
49.879525571,1476,1495,2.44845381,-0.31555451,-1.40042634
49.902066129,1477,1496,2.44908652,-0.31433387,-1.40248367
49.924783834,1478,1497,2.44903149,-0.31318585,-1.40271664
49.947179976,1478,1497,2.44947503,-0.31134429,-1.40413526
49.961812944,1479,1498,2.44989055,-0.30997987,-1.40583293
49.984282421,1479,1498,2.45013693,-0.30801827,-1.40632700
50.006707137,1480,1499,2.45049331,-0.30595403,-1.40817921
50.022243980,1480,1499,2.45094374,-0.30383734,-1.41117698
50.045178932,1481,1500,2.45268218,-0.30141197,-1.41377835
50.066821952,1482,1501,2.45574440,-0.29974431,-1.41734574
50.081867652,1482,1501,2.45955962,-0.29823424,-1.42162680
50.104444303,1483,1502,2.46342804,-0.29678620,-1.42616131
50.127348057,1484,1503,2.46579142,-0.29589508,-1.42911126
50.141911537,1484,1503,2.46708872,-0.29498871,-1.43104874
50.164353654,1485,1504,2.46801845,-0.29404277,-1.43367241
50.187096551,1485,1504,2.46894090,-0.29278693,-1.43705078
50.202138780,1486,1505,2.46900923,-0.29131242,-1.43869753
50.226030886,1486,1505,2.46928708,-0.28986834,-1.43935356
50.246867987,1487,1506,2.46980044,-0.28866085,-1.44097934
50.262089057,1488,1507,2.47052682,-0.28750930,-1.44354101
50.285028307,1488,1507,2.47113785,-0.28658765,-1.44600078
50.307582344,1489,1508,2.47197580,-0.28509899,-1.44731438
50.322739096,1489,1508,2.47252815,-0.28482468,-1.44814874
50.344378054,1490,1509,2.47247816,-0.28449718,-1.44880980
50.367112649,1491,1510,2.47275285,-0.28462840,-1.45000691
50.381903731,1491,1510,2.47255355,-0.28412251,-1.45070715
50.404605484,1492,1511,2.47259806,-0.28333191,-1.45164025
50.427162972,1493,1512,2.47261857,-0.28277963,-1.45193200
50.442504059,1493,1512,2.47215390,-0.28250152,-1.45223214
50.480026344,1494,1513,2.47215390,-0.28250152,-1.45223214
50.487253060,1494,1513,2.47113877,-0.28249862,-1.45169925
50.502179421,1495,1514,2.46986834,-0.28210587,-1.44978847
50.532648059,1496,1515,2.46833285,-0.28181505,-1.44761246
50.563557929,1496,1516,2.46605691,-0.28186743,-1.44620703
50.567069060,1497,1516,2.46325588,-0.28092972,-1.44414900
50.584744817,1497,1517,2.46116653,-0.28020137,-1.44213179
50.606983601,1498,1518,2.45998399,-0.27951606,-1.44126283
50.622272805,1498,1518,2.45996431,-0.27945757,-1.44109610
50.645347427,1499,1519,2.46034719,-0.27904986,-1.44204517
50.675253705,1500,1520,2.46056537,-0.27757717,-1.44289138
50.682223035,1500,1520,2.46120419,-0.27677784,-1.44273070
50.712689067,1501,1521,2.46124890,-0.27577371,-1.44356205
50.726839870,1501,1521,2.46073243,-0.27419950,-1.44386387
50.742216056,1502,1522,2.45979846,-0.27291655,-1.44288652
50.764452030,1503,1523,2.45834606,-0.27163986,-1.44274881
50.786922370,1503,1523,2.45717267,-0.27056400,-1.44212254
50.802712334,1504,1524,2.45673020,-0.26937160,-1.44193258
50.825207369,1504,1524,2.45679131,-0.26820875,-1.44282623
50.847367885,1505,1525,2.45754442,-0.26686191,-1.44241926
50.869559601,1506,1526,2.45831287,-0.26618263,-1.44204811
50.884410013,1506,1526,2.45930365,-0.26569389,-1.44404089
50.906970909,1507,1527,2.46009215,-0.26453434,-1.44523008
50.922183598,1507,1527,2.46078508,-0.26227640,-1.44642958
50.947366434,1508,1528,2.46160935,-0.25989700,-1.44649228
50.966998469,1509,1529,2.46146124,-0.25928112,-1.44632278
50.982752229,1509,1529,2.46086271,-0.25941816,-1.44728977
51.004845250,1510,1530,2.46052500,-0.26047807,-1.44713156
51.027179918,1510,1530,2.46078922,-0.26091460,-1.44600023
51.041848936,1511,1531,2.46047490,-0.26052636,-1.44489286
51.064226797,1512,1532,2.46036168,-0.26041681,-1.44482183
51.089106665,1512,1532,2.46041918,-0.26027672,-1.44497446
51.102210865,1513,1533,2.46047505,-0.26030741,-1.44478713
51.124490829,1513,1533,2.46056912,-0.25962725,-1.44495484
51.146828041,1514,1534,2.46073837,-0.25886534,-1.44544109
51.162723355,1515,1535,2.46095990,-0.25844920,-1.44608568
51.184496076,1515,1535,2.46094183,-0.25860980,-1.44602534
51.206830503,1516,1536,2.46103703,-0.25866098,-1.44593013
51.222048362,1516,1536,2.46103594,-0.25861288,-1.44548459
51.251902117,1517,1537,2.46055448,-0.25857048,-1.44515129
51.267622291,1518,1538,2.46007027,-0.25818626,-1.44484676
51.289511274,1518,1538,2.45961954,-0.25896544,-1.44495704
51.304346862,1519,1539,2.45960618,-0.25956769,-1.44326214
51.326914637,1519,1539,2.45934662,-0.26032981,-1.44147011
51.349565580,1520,1540,2.45851340,-0.26265856,-1.44095693
51.364455135,1521,1541,2.45640609,-0.26600171,-1.43867460
51.387513368,1521,1541,2.45340970,-0.27086510,-1.43438941
51.409986142,1522,1542,2.44966489,-0.27499892,-1.42967433
51.425495641,1522,1542,2.44494571,-0.27814565,-1.42356529
51.447933938,1523,1543,2.43957318,-0.28253475,-1.41685229
51.469420223,1524,1544,2.43515512,-0.28706123,-1.41095150
51.484334592,1524,1544,2.42997520,-0.28996523,-1.40587651
51.507071457,1525,1545,2.42431449,-0.29568152,-1.40109213
51.529453616,1525,1545,2.42046690,-0.30442386,-1.39290576
51.545082547,1526,1546,2.41703472,-0.30968068,-1.38722601
51.567069517,1527,1547,2.41277434,-0.31143430,-1.38441745
51.589815726,1527,1547,2.40890073,-0.31494931,-1.38153627
51.604217706,1528,1548,2.41021724,-0.31522233,-1.37803667
51.626858046,1528,1548,2.40979922,-0.31686299,-1.37534107
51.649908312,1529,1549,2.40495434,-0.31809739,-1.37455154
51.664447911,1529,1549,2.39999636,-0.31945547,-1.37283905
51.687001474,1530,1550,2.39871462,-0.32360384,-1.36885008
51.709488317,1531,1551,2.39791574,-0.32581087,-1.36770207
51.724432059,1531,1551,2.39665039,-0.32707648,-1.36843514
51.747346766,1532,1552,2.39460953,-0.32943288,-1.36809658
51.769556377,1533,1553,2.39293557,-0.33282848,-1.36364785
51.785308097,1533,1553,2.39172695,-0.33391930,-1.36285640
51.807346021,1534,1554,2.38919845,-0.33307794,-1.36314375
51.829601733,1534,1554,2.38649601,-0.33279219,-1.36166512
51.845002056,1535,1555,2.38446140,-0.33399246,-1.35877068
51.867108397,1536,1556,2.38349280,-0.33635870,-1.35608459
51.889453598,1536,1556,2.38261148,-0.33653130,-1.35592421
51.905401940,1537,1557,2.38160571,-0.33543679,-1.35691907
51.926977681,1537,1557,2.38045108,-0.33535422,-1.35680266
51.949378173,1538,1558,2.37996011,-0.33602540,-1.35510046
51.964792757,1538,1558,2.37986287,-0.33608953,-1.35505511
51.988714605,1539,1559,2.37946128,-0.33605100,-1.35527052
52.010180151,1540,1560,2.37901660,-0.33736508,-1.35396678
52.024382532,1540,1560,2.37873716,-0.33859485,-1.35273685
52.046972656,1541,1561,2.37844703,-0.33940786,-1.35290208
52.069970708,1542,1562,2.37803906,-0.34022181,-1.35256918
52.084507885,1542,1562,2.37703945,-0.34165181,-1.35090807
52.107467850,1543,1563,2.37538998,-0.34387942,-1.34943220
52.129432702,1543,1563,2.37455466,-0.34521684,-1.34849970
52.145208189,1544,1564,2.37398089,-0.34412888,-1.34798294
52.167897195,1545,1565,2.37317188,-0.34302728,-1.34799031
52.189592600,1545,1565,2.37166421,-0.34343839,-1.34796080
52.204382183,1546,1566,2.37037141,-0.34431237,-1.34665042
52.226747427,1546,1566,2.36951422,-0.34547168,-1.34502841
52.257536788,1547,1567,2.36788869,-0.34576851,-1.34426484
52.265610618,1547,1567,2.36595962,-0.34596310,-1.34347352
52.287830912,1548,1568,2.36465653,-0.34642858,-1.34232524
52.317972241,1549,1569,2.36334195,-0.34660192,-1.34120583
52.324331393,1549,1569,2.36180233,-0.34654006,-1.34051649
52.347178336,1550,1570,2.36025190,-0.34670040,-1.33963228
52.370962764,1551,1571,2.35921418,-0.34752841,-1.33866805
52.384396576,1551,1571,2.35827028,-0.34829303,-1.33709132
52.414296039,1552,1572,2.35753758,-0.34870795,-1.33674851
52.429883812,1552,1572,2.35704560,-0.34861958,-1.33705471
52.444675504,1553,1573,2.35640322,-0.34908303,-1.33633128
52.467713636,1553,1573,2.35570613,-0.34974392,-1.33617809
52.489383875,1554,1574,2.35548272,-0.34991296,-1.33586273
52.505296443,1555,1575,2.35582053,-0.34974901,-1.33544318
52.526828143,1555,1575,2.35685596,-0.34914650,-1.33744959
52.549314181,1556,1576,2.35768240,-0.34889031,-1.33916614
52.565424027,1556,1576,2.35766295,-0.34893313,-1.34046701
52.586888878,1557,1577,2.35764619,-0.34886498,-1.34124851
52.610058763,1558,1578,2.35764619,-0.34886498,-1.34124851
52.632339153,1558,1578,2.35799915,-0.34847696,-1.34196977
52.646803326,1559,1579,2.35841036,-0.34942948,-1.34288303
52.669600839,1559,1579,2.35921068,-0.35013063,-1.34332556
52.691815217,1560,1580,2.36025777,-0.35061801,-1.34372852
52.709145658,1561,1581,2.36107937,-0.35087278,-1.34427413
52.731319737,1561,1581,2.36144179,-0.35077501,-1.34467728
52.752013276,1562,1582,2.36137801,-0.35119495,-1.34505374
52.766885658,1562,1582,2.36134701,-0.35134986,-1.34498198
52.798039510,1563,1583,2.36088639,-0.35202475,-1.34430718
52.812226599,1564,1584,2.36104360,-0.35216604,-1.34390217
52.828991812,1564,1584,2.36099678,-0.35214257,-1.34380410
52.849465067,1565,1585,2.36095488,-0.35200658,-1.34376219
52.873297554,1566,1586,2.36095488,-0.35200658,-1.34376219
52.889025655,1566,1586,2.36099999,-0.35265456,-1.34415547
52.910432954,1567,1587,2.36094386,-0.35285339,-1.34415057
52.931950591,1567,1587,2.36096885,-0.35280942,-1.34408363
52.947347896,1568,1588,2.36097039,-0.35332258,-1.34414692
52.970558976,1568,1588,2.36093035,-0.35348046,-1.34283985
52.992128804,1569,1589,2.36093035,-0.35348046,-1.34283985
53.006879025,1570,1590,2.36060892,-0.35371382,-1.34247783
53.031398223,1570,1590,2.36033274,-0.35334812,-1.34134272
53.051995211,1571,1591,2.36038995,-0.35366253,-1.34141070
53.067118660,1571,1591,2.36023410,-0.35403436,-1.34187871
53.089665999,1572,1592,2.36047095,-0.35444729,-1.34118650
53.112719911,1573,1593,2.36023299,-0.35414475,-1.34239881
53.134400358,1573,1593,2.35992177,-0.35426500,-1.34275184
53.150516877,1574,1594,2.35988855,-0.35379719,-1.34180873
53.172336776,1574,1594,2.35992283,-0.35415454,-1.34223175
53.186831126,1575,1595,2.35991756,-0.35386335,-1.34292084
53.209877844,1576,1596,2.35988625,-0.35401814,-1.34284886
53.231884287,1576,1596,2.35967535,-0.35447850,-1.34279158
53.246967712,1577,1597,2.35976821,-0.35441602,-1.34217961
53.269432150,1577,1597,2.35972124,-0.35439253,-1.34208140
53.292525785,1578,1598,2.35971929,-0.35461357,-1.34312166
53.307785351,1578,1598,2.35969942,-0.35454496,-1.34324486
53.330379740,1579,1599,2.35962204,-0.35456573,-1.34255453
53.354469163,1580,1600,2.35957716,-0.35454119,-1.34274459
53.367086928,1580,1600,2.35957716,-0.35454119,-1.34274459
53.397058631,1581,1601,2.35957716,-0.35454119,-1.34274459
53.412499434,1582,1602,2.35948856,-0.35500536,-1.34318752
53.427175405,1582,1602,2.35953825,-0.35532091,-1.34230817
53.449446302,1583,1603,2.35953825,-0.35532091,-1.34230817
53.475041356,1583,1603,2.35938739,-0.35517971,-1.34337240
53.489689089,1584,1604,2.35934553,-0.35504353,-1.34333055
53.509383237,1584,1604,2.35942091,-0.35502388,-1.34373270
53.531927193,1585,1605,2.35906711,-0.35552256,-1.34381828
53.547105568,1586,1606,2.35906711,-0.35552256,-1.34381828
53.569498119,1586,1606,2.35875517,-0.35542267,-1.34284247
53.594012764,1587,1607,2.35840082,-0.35529710,-1.34234511
53.608164964,1587,1607,2.35849904,-0.35523448,-1.34239218
53.629692773,1588,1608,2.35849904,-0.35523448,-1.34239218
53.651898906,1589,1609,2.35841169,-0.35518466,-1.34306064
53.667278659,1589,1609,2.35836462,-0.35516116,-1.34296244
53.689555522,1590,1610,2.35836462,-0.35516116,-1.34296244
53.728221003,1591,1611,2.35843144,-0.35525323,-1.34293738
53.730938483,1591,1611,2.35845650,-0.35520909,-1.34287056
53.751214060,1592,1612,2.35831122,-0.35524823,-1.34272528
53.773956005,1592,1612,2.35811175,-0.35548529,-1.34286293
53.789314573,1593,1613,2.35806465,-0.35546179,-1.34276472
53.809979759,1594,1614,2.35766298,-0.35502042,-1.34343533
53.831829877,1594,1614,2.35761589,-0.35499688,-1.34333717
53.850058354,1595,1615,2.35732941,-0.35485210,-1.34229483
53.871142138,1595,1615,2.35723122,-0.35491470,-1.34224774
53.892152819,1596,1616,2.35732941,-0.35485210,-1.34229483
53.908687234,1596,1616,2.35732941,-0.35485210,-1.34229483
53.929582371,1597,1617,2.35730748,-0.35478437,-1.34212988
53.952635295,1598,1618,2.35730748,-0.35478437,-1.34212988
53.975072429,1598,1618,2.35720928,-0.35484696,-1.34208280
53.989665455,1599,1619,2.35720928,-0.35484696,-1.34208280
54.011886776,1600,1620,2.35716220,-0.35482337,-1.34198460
54.034253204,1600,1620,2.35722895,-0.35491546,-1.34195944
54.050213821,1601,1621,2.35706236,-0.35448382,-1.34239545
54.073117453,1601,1621,2.35706236,-0.35448382,-1.34239545
54.094723388,1602,1622,2.35701529,-0.35446022,-1.34229728
54.117128033,1603,1623,2.35708205,-0.35455229,-1.34227211
54.134042019,1603,1623,2.35684086,-0.35465318,-1.34236805
54.158455644,1604,1624,2.35684086,-0.35465318,-1.34236805
54.169714944,1604,1624,2.35679377,-0.35462957,-1.34226988
54.191867718,1605,1625,2.35679377,-0.35462957,-1.34226988
54.222746758,1606,1626,2.35679377,-0.35462957,-1.34226988
54.229521167,1606,1626,2.35665076,-0.35466788,-1.34241289
