timestamp,world_index,world_index_corrected,mico_joint_1_pos,mico_joint_2_pos,mico_joint_3_pos,mico_joint_4_pos,mico_joint_5_pos,mico_joint_6_pos,mico_joint_finger_1_pos,mico_joint_finger_2_pos,mico_joint_1_vel,mico_joint_2_vel,mico_joint_3_vel,mico_joint_4_vel,mico_joint_5_vel,mico_joint_6_vel,mico_joint_finger_1_vel,mico_joint_finger_2_vel,mico_joint_1_eff,mico_joint_2_eff,mico_joint_3_eff,mico_joint_4_eff,mico_joint_5_eff,mico_joint_6_eff,mico_joint_finger_1_eff,mico_joint_finger_2_eff
11.238600951,323,336,-1.191572,0.128975,-2.176207,-0.351049,-1.563656,6.311745,0.947333,0.939556,0.054139,0.044432,-0.209406,-0.237685,0.297223,-0.000007,0.000000,0.000000,0.897805,-14.326057,5.685225,-1.735382,0.673144,0.003652,0.000000,0.000000
11.250561651,323,336,-1.191572,0.129937,-2.174282,-0.348669,-1.566037,6.311745,0.947333,0.939556,0.027069,0.070339,-0.200950,-0.237833,0.267601,-0.000004,0.000000,0.000000,0.867119,-13.473632,5.932591,-1.033145,1.029503,-0.092971,0.000000,0.000000
11.262315499,324,337,-1.192535,0.129937,-2.172358,-0.346289,-1.568417,6.311745,0.947333,0.939556,0.054891,0.041647,-0.194607,-0.237963,0.245399,-0.000001,0.000000,0.000000,0.992328,-13.493416,4.752161,-1.746649,0.277192,-0.287119,0.000000,0.000000
11.274181219,324,337,-1.192535,0.129937,-2.169470,-0.343909,-1.570796,6.311745,0.947333,0.939556,0.027445,0.020823,-0.241687,-0.237985,0.241689,-0.000000,0.000000,0.000000,0.860008,-14.096283,5.911573,-1.282831,0.892039,-0.173845,0.000000,0.000000
11.288218734,325,338,-1.193497,0.130900,-2.164658,-0.340339,-1.573177,6.311745,0.947333,0.939556,0.013723,0.058535,-0.265213,-0.178487,0.239861,-0.000000,0.000000,0.000000,1.028447,-14.022384,4.962782,-1.078158,0.786237,-0.218850,0.000000,0.000000
11.298029108,325,338,-1.193497,0.131862,-2.161770,-0.337959,-1.579127,6.311745,0.947333,0.939556,0.054985,0.029267,-0.228853,-0.208247,0.238921,-0.000000,0.000000,0.000000,0.750883,-13.820766,5.106411,-1.560641,0.643830,-0.073372,0.000000,0.000000
11.310158279,325,338,-1.194460,0.131862,-2.158882,-0.335579,-1.581506,6.311745,0.947333,0.939556,0.027492,0.062757,-0.258810,-0.223114,0.297972,-0.000000,0.000000,0.000000,0.314526,-14.170872,5.530863,-0.998522,0.915126,-0.016481,0.000000,0.000000
11.322077452,326,339,-1.194460,0.131862,-2.156958,-0.333199,-1.583886,6.311745,0.947333,0.939556,0.030935,0.015689,-0.233134,-0.234283,0.252978,-0.000000,0.000000,0.000000,0.764870,-14.152425,5.535067,-1.167130,0.785713,-0.139017,0.000000,0.000000
11.334558903,326,339,-1.195422,0.132825,-2.154070,-0.330819,-1.587457,6.311745,0.947333,0.939556,0.063591,0.055968,-0.260950,-0.236145,0.305001,-0.000000,0.000000,0.000000,0.569230,-14.330636,5.070271,-1.383418,1.039657,-0.204481,0.000000,0.000000
11.346335056,326,339,-1.196385,0.133787,-2.148295,-0.326059,-1.589836,6.311745,0.947333,0.939556,0.031795,0.027984,-0.274845,-0.237063,0.271490,-0.000000,0.000000,0.000000,0.285880,-14.001706,6.058073,-1.211338,0.437732,-0.199655,0.000000,0.000000
11.358243183,327,340,-1.196385,0.133787,-2.145407,-0.323679,-1.595786,6.311745,0.947333,0.939556,0.064021,0.062115,-0.281793,-0.237535,0.254762,-0.000000,0.000000,0.000000,0.234925,-14.075497,5.700311,-1.500914,0.996243,-0.064185,0.000000,0.000000
11.370102970,327,340,-1.197347,0.133787,-2.142520,-0.321299,-1.598166,6.311745,0.947333,0.939556,0.032010,0.031058,-0.285280,-0.237771,0.305866,-0.000000,0.000000,0.000000,0.723514,-14.871229,5.823145,-1.179022,0.663590,-0.365349,0.000000,0.000000
11.382460877,327,340,-1.197347,0.133787,-2.139633,-0.318919,-1.600546,6.311745,0.947333,0.939556,0.032064,0.007764,-0.287875,-0.237941,0.254978,-0.000000,0.000000,0.000000,0.188389,-14.898079,5.842360,-1.699402,0.732813,-0.030729,0.000000,0.000000
11.394282896,328,341,-1.198310,0.134750,-2.135782,-0.316539,-1.602926,6.311745,0.947333,0.939556,0.064169,0.052006,-0.336444,-0.237974,0.246479,-0.000000,0.000000,0.000000,-0.056259,-13.711295,5.195816,-1.400353,0.766159,-0.108251,0.000000,0.000000
11.406288287,328,341,-1.199272,0.134750,-2.130007,-0.311779,-1.606497,6.311745,0.947333,0.939556,0.032084,0.026003,-0.312592,-0.237990,0.301751,-0.000000,0.000000,0.000000,0.113662,-13.327070,5.592263,-1.086341,1.067444,-0.254292,0.000000,0.000000
11.418377136,328,341,-1.199272,0.135712,-2.127120,-0.309399,-1.612447,6.311745,0.947333,0.939556,0.064166,0.013001,-0.300679,-0.237985,0.269866,-0.000000,0.000000,0.000000,0.436808,-13.386103,4.928793,-1.290594,1.268335,-0.380731,0.000000,0.000000
11.430261436,329,342,-1.200235,0.135712,-2.124233,-0.307019,-1.614826,6.311745,0.947333,0.939556,0.032083,0.054624,-0.294710,-0.237996,0.313445,-0.000000,0.000000,0.000000,0.485359,-13.772140,5.440885,-1.192860,1.360559,-0.126213,0.000000,0.000000
11.444165312,329,342,-1.200235,0.135712,-2.120382,-0.304639,-1.618397,6.311745,0.947333,0.939556,0.032082,0.013656,-0.338369,-0.238004,0.316368,-0.000000,0.000000,0.000000,0.417454,-14.514456,5.808944,-1.518326,0.733165,-0.012938,0.000000,0.000000
11.455173419,330,343,-1.200235,0.135712,-2.117495,-0.302259,-1.620776,6.311745,0.947333,0.939556,0.016041,0.006828,-0.313554,-0.237992,0.277174,-0.000000,0.000000,0.000000,0.016206,-14.577246,6.144698,-1.674181,0.527249,-0.072671,0.000000,0.000000
11.467540296,330,343,-1.201197,0.136674,-2.110758,-0.297499,-1.626726,6.311745,0.947333,0.939556,0.056144,0.003414,-0.301147,-0.237999,0.317072,-0.000000,0.000000,0.000000,0.204362,-14.254792,5.345707,-1.008307,0.991076,-0.259702,0.000000,0.000000
11.479023019,330,343,-1.202160,0.136674,-2.107870,-0.293929,-1.629106,6.311745,0.947333,0.939556,0.028072,0.049830,-0.343080,-0.238003,0.277553,-0.000000,0.000000,0.000000,1.150455,-14.032548,5.347444,-1.531352,0.646437,-0.167150,0.000000,0.000000
11.491462155,331,344,-1.202160,0.136674,-2.104982,-0.291549,-1.632676,6.311745,0.947333,0.939556,0.062159,0.024915,-0.315910,-0.297500,0.257766,-0.000000,0.000000,0.000000,0.465888,-13.657643,6.060714,-0.874824,0.520847,-0.291064,0.000000,0.000000
11.503287044,331,344,-1.203122,0.137637,-2.101133,-0.289169,-1.635056,6.311745,0.947333,0.939556,0.063663,0.054352,-0.343662,-0.252867,0.272687,-0.000000,0.000000,0.000000,0.331032,-13.206042,5.122497,-1.765676,0.618337,-0.036772,0.000000,0.000000
11.516016881,331,344,-1.203122,0.137637,-2.098245,-0.286789,-1.638627,6.311745,0.947333,0.939556,0.031832,0.027176,-0.316201,-0.245437,0.314855,-0.000000,0.000000,0.000000,0.694099,-14.806768,6.289462,-1.511777,0.750504,-0.011572,0.000000,0.000000
11.527046625,332,345,-1.205047,0.137637,-2.091508,-0.282030,-1.644577,6.311745,0.947333,0.939556,0.064039,0.013588,-0.302484,-0.241722,0.335913,-0.000000,0.000000,0.000000,0.894912,-14.616799,5.442595,-1.413090,0.749594,-0.084615,0.000000,0.000000
11.539762122,332,345,-1.205047,0.137637,-2.087658,-0.279649,-1.648146,6.311745,0.947333,0.939556,0.080143,0.006794,-0.343735,-0.239851,0.286973,-0.000000,0.000000,0.000000,0.573587,-14.836268,5.179785,-1.757793,0.884452,-0.232099,0.000000,0.000000
11.551468369,332,345,-1.206010,0.137637,-2.083808,-0.277269,-1.651716,6.311745,0.947333,0.939556,0.040071,0.003397,-0.364374,-0.238929,0.321972,-0.000000,0.000000,0.000000,0.799143,-13.895877,5.034505,-1.214655,0.846182,-0.149683,0.000000,0.000000
11.563536526,333,346,-1.206972,0.137637,-2.079958,-0.274889,-1.654096,6.311745,0.947333,0.939556,0.082210,0.000849,-0.379847,-0.238237,0.288739,-0.000000,0.000000,0.000000,0.979432,-14.249566,4.668166,-1.785469,0.766983,-0.116645,0.000000,0.000000
11.575263365,333,346,-1.206972,0.137637,-2.076108,-0.271319,-1.657667,6.311745,0.947333,0.939556,0.041105,0.000425,-0.382417,-0.297617,0.322881,-0.000000,0.000000,0.000000,0.297393,-14.032287,5.649135,-0.745299,0.908114,-0.213128,0.000000,0.000000
11.587083390,333,346,-1.209860,0.137637,-2.066483,-0.265369,-1.663616,6.311745,0.947333,0.939556,0.116799,0.000212,-0.431838,-0.267799,0.280431,-0.000000,0.000000,0.000000,1.637207,-13.573892,5.300572,-1.256072,0.894349,-0.150601,0.000000,0.000000
11.599542055,334,347,-1.210822,0.137637,-2.061670,-0.261799,-1.668376,6.311745,0.947333,0.939556,0.106523,0.000106,-0.456536,-0.312411,0.318700,-0.000000,0.000000,0.000000,1.284172,-13.778904,4.431040,-1.434502,0.939440,-0.140037,0.000000,0.000000
11.611351155,334,347,-1.211785,0.137637,-2.056858,-0.259420,-1.671946,6.311745,0.947333,0.939556,0.098816,0.000027,-0.475065,-0.286342,0.377190,-0.000000,0.000000,0.000000,0.557775,-14.145459,5.025478,-1.746435,1.382251,-0.088942,0.000000,0.000000
11.623161893,335,348,-1.212747,0.136674,-2.052045,-0.255850,-1.676706,6.311745,0.947333,0.939556,0.097531,-0.048110,-0.478163,-0.321669,0.426575,-0.000000,0.000000,0.000000,0.176979,-15.414082,6.380174,-1.347143,0.589952,-0.080469,0.000000,0.000000
11.634956382,335,348,-1.213710,0.136674,-2.046270,-0.252279,-1.680276,6.311745,0.947333,0.939556,0.096889,-0.024055,-0.527835,-0.339346,0.391799,-0.000000,0.000000,0.000000,0.548412,-16.106838,6.573730,-1.609587,0.961143,-0.187033,0.000000,0.000000
11.647789944,335,348,-1.215635,0.133787,-2.034720,-0.246330,-1.688606,6.311745,0.947333,0.939556,0.096581,-0.060151,-0.552657,-0.288663,0.374411,-0.000000,0.000000,0.000000,0.851765,-15.725845,6.592970,-1.381534,0.418335,-0.381610,0.000000,0.000000
11.659341814,336,349,-1.216597,0.132825,-2.028945,-0.243950,-1.692176,6.311745,0.947333,0.939556,0.096414,-0.126322,-0.565082,-0.322830,0.425186,-0.000000,0.000000,0.000000,0.466009,-15.689484,7.118943,-1.378427,1.131479,-0.014796,0.000000,0.000000
11.671281468,336,349,-1.217560,0.130900,-2.022208,-0.240380,-1.696936,6.311745,0.947333,0.939556,0.096330,-0.111284,-0.571294,-0.280418,0.391105,-0.000000,0.000000,0.000000,-0.189487,-16.141182,5.856367,-1.725549,0.952696,-0.142295,0.000000,0.000000
11.683025740,336,349,-1.218522,0.129937,-2.016433,-0.236810,-1.700506,6.311745,0.947333,0.939556,0.096268,-0.124068,-0.600002,-0.337852,0.395265,-0.000000,0.000000,0.000000,0.098180,-15.031698,4.949236,-1.706706,1.153992,-0.124582,0.000000,0.000000
11.695079605,337,350,-1.219485,0.128012,-2.008733,-0.234430,-1.705266,6.311745,0.947333,0.939556,0.096257,-0.158281,-0.685001,-0.287929,0.435639,-0.000000,0.000000,0.000000,-0.732859,-14.729388,5.533621,-1.375708,0.364610,0.037515,0.000000,0.000000
11.707240635,337,350,-1.221410,0.123200,-1.995258,-0.227290,-1.714786,6.311745,0.947333,0.939556,0.096252,-0.175387,-0.631254,-0.322463,0.455826,-0.000000,0.000000,0.000000,0.362012,-15.197652,5.702827,-2.089192,0.457106,-0.251262,0.000000,0.000000
11.719089744,337,350,-1.222372,0.121274,-1.988520,-0.224910,-1.718356,6.311745,0.947333,0.939556,0.096249,-0.232063,-0.700627,-0.339730,0.465893,-0.000000,0.000000,0.000000,0.478859,-15.190765,6.916785,-1.421831,0.632288,-0.244542,0.000000,0.000000
11.731517280,338,351,-1.223335,0.119350,-1.980820,-0.221340,-1.723116,6.311745,0.947333,0.939556,0.096261,-0.212305,-0.687190,-0.288868,0.411458,-0.000000,0.000000,0.000000,-0.283408,-14.885929,5.336452,-1.317236,1.393213,-0.141766,0.000000,0.000000
11.743292663,338,351,-1.224297,0.116462,-1.974083,-0.217770,-1.727876,6.311745,0.947333,0.939556,0.096250,-0.245570,-0.701174,-0.339965,0.459848,-0.000000,0.000000,0.000000,-0.171306,-12.425022,4.992878,-1.613903,0.749398,-0.241381,0.000000,0.000000
11.755215723,338,351,-1.225260,0.113575,-1.966383,-0.214200,-1.732636,6.311745,0.947333,0.939556,0.096248,-0.267155,-0.735587,-0.348481,0.467931,-0.000000,0.000000,0.000000,-0.045357,-14.199612,6.045893,-1.463226,0.869733,0.083131,0.000000,0.000000
11.767487654,339,352,-1.227185,0.107800,-1.950983,-0.207060,-1.740966,6.310555,0.947333,0.939556,0.096248,-0.277947,-0.752780,-0.352739,0.412477,-0.000000,0.000000,0.000000,0.430701,-14.828897,5.331612,-1.790736,1.245371,-0.080523,0.000000,0.000000
11.779099458,339,352,-1.228147,0.105875,-1.943283,-0.203490,-1.745726,6.310555,0.947333,0.939556,0.096247,-0.283344,-0.761390,-0.354868,0.444219,0.059502,0.000000,0.000000,0.876665,-14.328895,4.559352,-1.181386,0.025846,-0.076681,0.000000,0.000000
11.791213393,340,353,-1.229110,0.102987,-1.935583,-0.201110,-1.749296,6.310555,0.947333,0.939556,0.096247,-0.237918,-0.765695,-0.355932,0.460116,0.029751,0.000000,0.000000,0.403413,-14.799645,5.556246,-1.463836,0.748153,0.124859,0.000000,0.000000
11.803108316,340,353,-1.230072,0.100100,-1.927883,-0.197540,-1.754056,6.309365,0.947333,0.939556,0.096247,-0.276048,-0.768924,-0.326983,0.442265,0.066939,0.000000,0.000000,0.194165,-15.869229,4.618723,-1.547024,0.681283,-0.164384,0.000000,0.000000
11.817341598,340,353,-1.231997,0.095287,-1.912483,-0.190400,-1.762386,6.308175,0.947333,0.939556,0.096260,-0.282394,-0.769462,-0.341990,0.459139,0.033470,0.000000,0.000000,0.258916,-13.265966,6.416990,-1.765769,1.048312,-0.211564,0.000000,0.000000
11.829267706,341,354,-1.232960,0.092400,-1.905746,-0.188020,-1.767146,6.308175,0.947333,0.939556,0.096253,-0.237444,-0.769731,-0.349493,0.408081,0.076230,0.000000,0.000000,0.381235,-15.532925,5.500484,-1.503658,0.731054,-0.151601,0.000000,0.000000
11.841132495,341,354,-1.233922,0.089513,-1.898046,-0.184450,-1.769526,6.308175,0.947333,0.939556,0.096250,-0.263092,-0.721742,-0.293750,0.442021,0.038115,0.000000,0.000000,0.618138,-14.975195,5.234841,-1.230221,0.235178,0.087961,0.000000,0.000000
11.853562365,341,354,-1.234885,0.087587,-1.891308,-0.182070,-1.774286,6.306985,0.947333,0.939556,0.096247,-0.234231,-0.709812,-0.281690,0.407994,0.069030,0.000000,0.000000,0.297172,-13.121696,5.913686,-1.994104,1.194014,-0.238266,0.000000,0.000000
11.865357436,342,355,-1.235847,0.084700,-1.884570,-0.178500,-1.776666,6.306985,0.947333,0.939556,0.096247,-0.261486,-0.691783,-0.319343,0.323013,0.034515,0.000000,0.000000,0.505387,-13.884244,5.433522,-1.417453,0.629122,0.073299,0.000000,0.000000
11.877322752,342,355,-1.237772,0.079887,-1.871096,-0.173740,-1.783806,6.305795,0.947333,0.939556,0.096247,-0.226989,-0.682755,-0.278675,0.399487,0.076759,0.000000,0.000000,0.314270,-13.600855,4.534093,-1.438834,0.666773,-0.286678,0.000000,0.000000
11.889124937,342,355,-1.238735,0.077962,-1.864358,-0.170170,-1.788566,6.305795,0.947333,0.939556,0.096247,-0.257865,-0.678254,-0.258341,0.318760,0.038380,0.000000,0.000000,0.026830,-13.758539,5.427633,-1.999949,0.386140,-0.182957,0.000000,0.000000
11.901489263,343,356,-1.239697,0.076038,-1.857621,-0.167790,-1.792136,6.304605,0.947333,0.939556,0.096260,-0.225179,-0.676003,-0.307669,0.397387,0.019190,0.000000,0.000000,-0.029721,-14.818576,5.098981,-1.734225,0.665054,-0.147133,0.000000,0.000000
11.913151332,343,356,-1.240660,0.073150,-1.850883,-0.164220,-1.795706,6.304605,0.947333,0.939556,0.096250,-0.248788,-0.674316,-0.314911,0.367101,0.034548,0.000000,0.000000,0.344575,-14.448088,6.269877,-1.435024,0.892909,-0.043466,0.000000,0.000000
11.925074553,344,357,-1.241622,0.071225,-1.845108,-0.161840,-1.799276,6.303415,0.947333,0.939556,0.096248,-0.220667,-0.625898,-0.276459,0.362036,0.076769,0.000000,0.000000,0.208393,-16.260441,6.482931,-1.721995,1.189403,-0.107094,0.000000,0.000000
11.937352910,344,357,-1.243547,0.066412,-1.830671,-0.154700,-1.807606,6.302225,0.947333,0.939556,0.048124,-0.254704,-0.697949,-0.316728,0.419024,0.038385,0.000000,0.000000,0.310538,-14.473050,6.258243,-1.714656,0.073031,-0.103656,0.000000,0.000000
11.951582885,344,357,-1.243547,0.063525,-1.823933,-0.151130,-1.812366,6.301035,0.947333,0.939556,0.120309,-0.223598,-0.685851,-0.336862,0.387997,0.078694,0.000000,0.000000,0.580707,-14.197925,5.326447,-1.725437,0.662513,-0.010352,0.000000,0.000000
11.963354680,345,358,-1.244510,0.060638,-1.816233,-0.148750,-1.817126,6.301035,0.947333,0.939556,0.078200,-0.272455,-0.724901,-0.292468,0.454009,0.049424,0.000000,0.000000,1.166049,-15.831273,6.276791,-1.260867,1.657094,-0.154681,0.000000,0.000000
11.976040662,345,358,-1.245472,0.057750,-1.809496,-0.145180,-1.820696,6.299845,0.947333,0.939556,0.087224,-0.280597,-0.699327,-0.324732,0.405490,0.084207,0.000000,0.000000,0.795340,-13.934639,6.418351,-1.563750,0.615395,-0.042471,0.000000,0.000000
11.987074269,345,358,-1.247397,0.052937,-1.794096,-0.138040,-1.829026,6.298655,0.947333,0.939556,0.091735,-0.284695,-0.734663,-0.340865,0.440752,0.101605,0.000000,0.000000,0.565018,-14.572633,4.742168,-1.646524,0.408800,-0.267733,0.000000,0.000000
11.999035041,346,359,-1.248360,0.050050,-1.786396,-0.134470,-1.833786,6.297465,0.947333,0.939556,0.094004,-0.238594,-0.752332,-0.348931,0.398887,0.050803,0.000000,0.000000,0.468478,-13.968509,5.851015,-1.950563,0.801365,-0.111091,0.000000,0.000000
12.011152912,346,359,-1.249322,0.047162,-1.778696,-0.130900,-1.838546,6.296275,0.947333,0.939556,0.095125,-0.263667,-0.761166,-0.352977,0.437424,0.084903,0.000000,0.000000,0.578591,-13.568575,4.893687,-1.774653,1.189787,-0.338982,0.000000,0.000000
12.023401549,346,359,-1.250285,0.044275,-1.770996,-0.127330,-1.842116,6.295085,0.947333,0.939556,0.095966,-0.282472,-0.767785,-0.355992,0.406871,0.110472,0.000000,0.000000,0.696990,-13.936362,6.098011,-1.316935,1.025055,-0.210680,0.000000,0.000000
12.035178359,347,360,-1.251247,0.041388,-1.763296,-0.123760,-1.846876,6.293895,0.947333,0.939556,0.096106,-0.285606,-0.768892,-0.356494,0.441416,0.114737,0.000000,0.000000,0.644176,-13.944574,6.251173,-1.853609,0.569352,-0.085642,0.000000,0.000000
12.048092426,347,360,-1.254134,0.034650,-1.747896,-0.116620,-1.855206,6.291515,0.947333,0.939556,0.144300,-0.335323,-0.769446,-0.356746,0.399219,0.116870,0.000000,0.000000,0.376720,-14.673847,5.945327,-1.456408,1.009345,-0.289998,0.000000,0.000000
12.060577762,348,361,-1.255097,0.031762,-1.740196,-0.113050,-1.859966,6.289135,0.947333,0.939556,0.120273,-0.312031,-0.769723,-0.356871,0.437616,0.117937,0.000000,0.000000,0.866702,-14.071339,6.436758,-1.502439,0.769571,-0.064193,0.000000,0.000000
12.076775340,348,361,-1.256060,0.029838,-1.732496,-0.109480,-1.863536,6.287945,0.947333,0.939556,0.102260,-0.246439,-0.769931,-0.356965,0.406906,0.148484,0.000000,0.000000,1.061794,-13.594576,5.449925,-2.036230,0.281096,0.031629,0.000000,0.000000
12.089142812,348,361,-1.258947,0.025025,-1.718058,-0.102340,-1.871866,6.284375,0.947333,0.939556,0.147377,-0.267590,-0.721842,-0.356981,0.381965,0.133737,0.000000,0.000000,1.050610,-13.432223,5.354240,-1.186477,0.688328,0.038779,0.000000,0.000000
12.101004230,349,362,-1.260872,0.022137,-1.710358,-0.098770,-1.875436,6.283185,0.947333,0.939556,0.121812,-0.230041,-0.745921,-0.356989,0.428962,0.185872,0.000000,0.000000,0.771158,-14.151512,5.773613,-1.269243,0.664366,-0.325985,0.000000,0.000000
12.113431672,349,362,-1.261834,0.019250,-1.702658,-0.094010,-1.880196,6.281995,0.947333,0.939556,0.126700,-0.274079,-0.763980,-0.416503,0.434503,0.135714,0.000000,0.000000,0.856879,-14.680893,5.145299,-1.914261,1.068550,-0.067197,0.000000,0.000000
12.126380144,350,363,-1.264722,0.014438,-1.688221,-0.088060,-1.883766,6.279615,0.947333,0.939556,0.111473,-0.281409,-0.718867,-0.327255,0.395737,0.186860,0.000000,0.000000,1.321785,-13.322443,5.580595,-1.387192,-0.052759,0.127140,0.000000,0.000000
12.140693369,350,363,-1.265685,0.011550,-1.680521,-0.084490,-1.892096,6.276045,0.947333,0.939556,0.151997,-0.236951,-0.744433,-0.342126,0.435875,0.212427,0.000000,0.000000,1.083809,-15.377428,6.697063,-1.915225,0.771849,-0.242507,0.000000,0.000000
12.151308840,350,363,-1.267610,0.008663,-1.672821,-0.079730,-1.896856,6.274855,0.947333,0.939556,0.124122,-0.262846,-0.757203,-0.349561,0.396423,0.165715,0.000000,0.000000,0.522974,-14.810010,5.223327,-1.321893,0.592696,-0.258622,0.000000,0.000000
12.163185527,351,364,-1.268572,0.006737,-1.665121,-0.076160,-1.900426,6.272475,0.947333,0.939556,0.127277,-0.234170,-0.766801,-0.384885,0.396621,0.190176,0.000000,0.000000,0.835471,-13.771374,6.814529,-1.757934,1.262453,0.051999,0.000000,0.000000
12.175221029,351,364,-1.270497,0.003850,-1.657421,-0.072590,-1.905185,6.270095,0.947333,0.939556,0.159885,-0.261455,-0.768400,-0.370941,0.436290,0.214092,0.000000,0.000000,0.193398,-14.896634,4.646062,-1.739514,0.312393,-0.372210,0.000000,0.000000
12.187012549,351,364,-1.273385,-0.000962,-1.642021,-0.064260,-1.913516,6.266525,0.947333,0.939556,0.176203,-0.226974,-0.769200,-0.423477,0.396657,0.166541,0.000000,0.000000,0.183105,-14.527202,5.262253,-1.837712,0.909040,-0.004178,0.000000,0.000000
12.199369400,352,365,-1.275310,-0.003850,-1.634321,-0.060690,-1.918275,6.264145,0.947333,0.939556,0.136225,-0.257857,-0.769600,-0.390237,0.436335,0.202274,0.000000,0.000000,0.886341,-13.265660,6.180609,-1.621573,0.008768,0.089085,0.000000,0.000000
12.211277087,352,365,-1.277234,-0.006737,-1.626621,-0.057120,-1.921846,6.261765,0.947333,0.939556,0.164359,-0.273298,-0.769800,-0.373617,0.456148,0.220134,0.000000,0.000000,0.439335,-14.113021,5.079058,-1.645058,0.682075,-0.815209,0.000000,0.000000
12.223112873,352,365,-1.278197,-0.009625,-1.618921,-0.053550,-1.926606,6.259385,0.947333,0.939556,0.137336,-0.284906,-0.769950,-0.361152,0.441299,0.233532,0.000000,0.000000,0.849807,-14.826404,6.439132,-2.016682,0.350084,0.006724,0.000000,0.000000
12.235487623,353,366,-1.280122,-0.011550,-1.611221,-0.048790,-1.931365,6.257005,0.947333,0.939556,0.164928,-0.238700,-0.769975,-0.418583,0.458630,0.235769,0.000000,0.000000,0.765928,-13.975463,4.949682,-0.971067,1.037481,-0.380923,0.000000,0.000000
12.247513156,353,366,-1.283972,-0.017325,-1.595821,-0.040460,-1.938505,6.251055,0.947333,0.939556,0.178711,-0.263720,-0.769987,-0.387790,0.407827,0.236881,0.000000,0.000000,0.574120,-15.335125,4.907864,-1.874818,0.108130,-0.444143,0.000000,0.000000
12.259330752,353,366,-1.285897,-0.019250,-1.588121,-0.036890,-1.942076,6.248675,0.947333,0.939556,0.185602,-0.276230,-0.769994,-0.431888,0.382398,0.296939,0.000000,0.000000,0.797815,-14.325710,6.687071,-1.585619,0.685695,-0.036252,0.000000,0.000000
12.271345732,354,367,-1.287822,-0.021175,-1.581384,-0.033320,-1.945646,6.246295,0.947333,0.939556,0.189048,-0.234362,-0.769997,-0.394442,0.369711,0.267473,0.000000,0.000000,0.954381,-14.573653,4.485435,-1.463318,0.511377,0.038519,0.000000,0.000000
12.282981855,354,367,-1.289747,-0.024062,-1.573684,-0.029750,-1.949216,6.242725,0.947333,0.939556,0.191639,-0.251084,-0.745937,-0.366372,0.360169,0.304865,0.000000,0.000000,1.155426,-13.815354,6.000244,-1.430020,0.437052,0.250262,0.000000,0.000000
12.295460411,354,367,-1.291672,-0.025988,-1.566946,-0.026180,-1.952786,6.240345,0.947333,0.939556,0.192066,-0.221815,-0.709832,-0.361684,0.358596,0.271436,0.000000,0.000000,1.388496,-14.493717,6.117761,-1.433036,0.916716,-0.520987,0.000000,0.000000
12.307999859,355,368,-1.295522,-0.030800,-1.552509,-0.017850,-1.961116,6.234396,0.947333,0.939556,0.192280,-0.255278,-0.739916,-0.359340,0.357783,0.254715,0.000000,0.000000,-0.032720,-13.759790,4.711607,-1.651194,0.335592,-0.226025,0.000000,0.000000
12.320470985,355,368,-1.297447,-0.032725,-1.544809,-0.014280,-1.964685,6.232015,0.947333,0.939556,0.192386,-0.223885,-0.706835,-0.417664,0.416898,0.305856,0.000000,0.000000,0.195620,-15.137740,6.401598,-1.324655,0.677767,-0.022211,0.000000,0.000000
12.332184489,356,369,-1.299372,-0.035612,-1.537109,-0.010710,-1.968256,6.228445,0.947333,0.939556,0.192473,-0.248465,-0.754208,-0.372163,0.371979,0.314464,0.000000,0.000000,0.455015,-13.876837,5.417474,-1.960630,0.449474,-0.060344,0.000000,0.000000
12.344611418,356,369,-1.302259,-0.037537,-1.530371,-0.007140,-1.971826,6.224876,0.947333,0.939556,0.240607,-0.220479,-0.713981,-0.364580,0.364501,0.335730,0.000000,0.000000,0.003411,-14.484280,4.619852,-1.472929,0.991165,0.007351,0.000000,0.000000
12.356248653,356,369,-1.306110,-0.041387,-1.515934,0.000000,-1.975395,6.222495,0.947333,0.939556,0.216563,-0.206486,-0.741990,-0.360802,0.360736,0.286869,0.000000,0.000000,0.853883,-13.326048,5.482838,-2.353984,0.510481,0.273794,0.000000,0.000000
12.368247196,357,370,-1.308034,-0.042350,-1.509197,0.002380,-1.981346,6.215356,0.947333,0.939556,0.204528,-0.199490,-0.707872,-0.358899,0.299358,0.321933,0.000000,0.000000,-0.283980,-13.556347,6.133271,-1.548402,0.692982,-0.500569,0.000000,0.000000
12.380511078,357,370,-1.309959,-0.044275,-1.502459,0.004760,-1.983725,6.212975,0.947333,0.939556,0.198511,-0.147895,-0.690799,-0.298440,0.328191,0.339465,0.000000,0.000000,-0.078261,-13.051234,5.397303,-1.785862,0.559257,-0.208760,0.000000,0.000000
12.392579052,357,371,-1.311884,-0.045238,-1.496684,0.007140,-1.986106,6.209405,0.947333,0.939556,0.193998,-0.133220,-0.629891,-0.253115,0.260559,0.322866,0.000000,0.000000,-0.045138,-12.700772,4.407678,-1.321567,0.704196,-0.006909,0.000000,0.000000
12.404177060,358,371,-1.313810,-0.047162,-1.490909,0.008330,-1.988485,6.205836,0.947333,0.939556,0.193259,-0.162857,-0.603699,-0.186052,0.249270,0.339931,0.000000,0.000000,0.112748,-12.904636,4.486303,-1.584967,0.700945,-0.238968,0.000000,0.000000
