timestamp,world_index,world_index_corrected,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
49.362131,1461,1480,1.000000,0.477938,0.721722,1519230708.682231-1,-6.655250,-24.703264,111.874815,,,,,,,-40.361059,14.921222,-20.040009,0.237697,-0.279436,0.930277
49.374548,1461,1480,1.000000,0.478128,0.721376,1519230708.694649-1,-6.621188,-24.666173,111.877244,,,,,,,-40.361059,14.921222,-20.040009,0.237937,-0.279174,0.930294
49.382581,1461,1480,1.000000,0.478112,0.721349,1519230708.702681-1,-6.624096,-24.663621,111.878753,,,,,,,-40.361059,14.921222,-20.040009,0.237917,-0.279156,0.930305
49.391217,1462,1481,1.000000,0.478158,0.721126,1519230708.711318-1,-6.615991,-24.640658,111.883569,,,,,,,-40.361059,14.921222,-20.040009,0.237974,-0.278995,0.930339
49.402012,1462,1481,1.000000,0.478134,0.720525,1519230708.722113-1,-6.620620,-24.580396,111.902809,,,,,,,-40.361059,14.921222,-20.040009,0.237941,-0.278570,0.930475
49.414016,1462,1481,1.000000,0.478267,0.719974,1519230708.734117-1,-6.596940,-24.523463,111.913784,,,,,,,-40.361059,14.921222,-20.040009,0.238108,-0.278168,0.930552
49.417535,1462,1481,1.000000,0.478521,0.720070,1519230708.737635-1,-6.551330,-24.530142,111.900108,,,,,,,-40.361059,14.921222,-20.040009,0.238430,-0.278215,0.930456
49.422155,1463,1482,1.000000,0.478384,0.719957,1519230708.742256-1,-6.576073,-24.520399,111.909359,,,,,,,-40.361059,14.921222,-20.040009,0.238255,-0.278146,0.930521
49.430168,1463,1482,1.000000,0.478538,0.719552,1519230708.750269-1,-6.548524,-24.477864,111.915009,,,,,,,-40.361059,14.921222,-20.040009,0.238450,-0.277846,0.930561
49.439717,1463,1482,1.000000,0.478506,0.719635,1519230708.759818-1,-6.554206,-24.486593,111.913858,,,,,,,-40.361059,14.921222,-20.040009,0.238409,-0.277908,0.930553
49.483846,1464,1483,0.752920,0.484651,0.716010,1519230708.841631-0 1519230708.766263-1,-5.631860,-24.832361,115.381670,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.238887,-0.277920,0.930427
49.489852,1465,1484,0.752920,0.484644,0.715895,1519230708.841631-0 1519230708.778275-1,-5.633710,-24.822850,115.396071,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.238858,-0.277747,0.930485
49.493840,1465,1484,0.752920,0.484679,0.715820,1519230708.841631-0 1519230708.786250-1,-5.625160,-24.804997,115.352123,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.238989,-0.277674,0.930474
49.497855,1465,1484,0.752920,0.484758,0.715945,1519230708.841631-0 1519230708.794280-1,-5.605437,-24.794489,115.239534,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.239293,-0.277936,0.930318
49.501843,1465,1484,0.752920,0.484850,0.715601,1519230708.841631-0 1519230708.802256-1,-5.582931,-24.732694,115.129275,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.239639,-0.277533,0.930349
49.505828,1465,1484,0.752920,0.484838,0.715541,1519230708.841631-0 1519230708.810226-1,-5.585988,-24.730233,115.148214,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.239592,-0.277435,0.930390
49.509860,1465,1484,0.752920,0.484880,0.715593,1519230708.841631-0 1519230708.818290-1,-5.575584,-24.723230,115.089359,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.239752,-0.277553,0.930314
49.515736,1465,1484,0.752920,0.484967,0.715301,1519230708.841631-0 1519230708.830043-1,-5.554247,-24.668191,114.983521,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.240081,-0.277220,0.930328
49.517842,1465,1484,0.752920,0.485061,0.715048,1519230708.841631-0 1519230708.834253-1,-5.531409,-24.615499,114.867958,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.240433,-0.276952,0.930317
49.521853,1466,1485,0.752920,0.485115,0.715277,1519230708.841631-0 1519230708.842275-1,-5.517972,-24.622893,114.785947,19.892511,14.465588,-20.927331,-0.177028,-0.268224,0.946951,-40.361059,14.921222,-20.040009,0.240642,-0.277336,0.930149
49.522175,1466,1485,1.000000,0.478844,0.718404,1519230708.842275-1,-6.443459,-24.168252,111.061072,,,,,,,-40.361059,14.921222,-20.040009,0.240642,-0.277336,0.930149
49.530152,1466,1485,1.000000,0.479354,0.717593,1519230708.850252-1,-6.352949,-24.081426,111.063484,,,,,,,-40.361059,14.921222,-20.040009,0.241284,-0.276720,0.930166
49.544081,1466,1485,1.000000,0.479371,0.717340,1519230708.864182-1,-6.349965,-24.055985,111.070276,,,,,,,-40.361059,14.921222,-20.040009,0.241305,-0.276539,0.930214
49.553230,1466,1485,1.000000,0.479568,0.717133,1519230708.873330-1,-6.315060,-24.033041,111.068036,,,,,,,-40.361059,14.921222,-20.040009,0.241553,-0.276376,0.930198
49.558251,1467,1486,1.000000,0.480142,0.717043,1519230708.878352-1,-6.212881,-24.017569,111.046056,,,,,,,-40.361059,14.921222,-20.040009,0.242278,-0.276267,0.930042
49.566128,1467,1486,1.000000,0.480123,0.716716,1519230708.886229-1,-6.216342,-23.985102,111.056598,,,,,,,-40.361059,14.921222,-20.040009,0.242253,-0.276036,0.930117
49.614224,1468,1487,0.705409,0.487694,0.709849,1519230708.973622-0 1519230708.895028-1,-5.079206,-24.185435,115.557865,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.242452,-0.275786,0.930139
49.617842,1468,1487,0.705409,0.487864,0.709289,1519230708.973622-0 1519230708.902264-1,-5.038895,-24.080675,115.352986,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.243083,-0.275152,0.930162
49.621847,1468,1487,0.705409,0.487878,0.708962,1519230708.973622-0 1519230708.910274-1,-5.035731,-24.043557,115.347423,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.243132,-0.274695,0.930284
49.625848,1469,1488,0.705409,0.487887,0.709038,1519230708.973622-0 1519230708.918275-1,-5.033628,-24.048879,115.332805,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.243165,-0.274814,0.930241
49.630079,1469,1488,0.705409,0.488018,0.708579,1519230708.973622-0 1519230708.926737-1,-5.002392,-23.965371,115.174864,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.243656,-0.274289,0.930267
49.634878,1469,1488,0.705409,0.488057,0.708152,1519230708.973622-0 1519230708.936336-1,-4.993480,-23.911385,115.140738,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.243795,-0.273713,0.930400
49.639838,1469,1488,0.705409,0.488069,0.708278,1519230708.973622-0 1519230708.946255-1,-4.990551,-23.920797,115.119668,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.243842,-0.273907,0.930331
49.644365,1469,1488,0.705409,0.488134,0.707722,1519230708.973622-0 1519230708.955309-1,-4.975523,-23.846639,115.055968,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.244077,-0.273174,0.930485
49.650684,1469,1488,0.705409,0.488220,0.707363,1519230708.973622-0 1519230708.967948-1,-4.955093,-23.786170,114.954737,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.244399,-0.272745,0.930526
49.652268,1469,1488,0.705409,0.488199,0.707259,1519230708.973622-0 1519230708.971115-1,-4.960364,-23.781801,114.988066,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.244316,-0.272574,0.930598
49.655859,1470,1489,0.705409,0.488247,0.707051,1519230708.973622-0 1519230708.978297-1,-4.948898,-23.747231,114.931467,19.892511,14.465588,-20.927331,-0.173288,-0.261381,0.949553,-40.361059,14.921222,-20.040009,0.244496,-0.272324,0.930624
49.658196,1470,1489,1.000000,0.481776,0.711616,1519230708.978297-1,-5.920157,-23.439651,111.052114,,,,,,,-40.361059,14.921222,-20.040009,0.244496,-0.272324,0.930624
49.666172,1470,1489,1.000000,0.481800,0.711211,1519230708.986272-1,-5.916205,-23.399015,111.062961,,,,,,,-40.361059,14.921222,-20.040009,0.244524,-0.272036,0.930701
49.677960,1470,1489,1.000000,0.482055,0.711081,1519230708.998061-1,-5.870859,-23.383268,111.055640,,,,,,,-40.361059,14.921222,-20.040009,0.244846,-0.271924,0.930649
49.690367,1471,1490,1.000000,0.481861,0.710268,1519230709.010467-1,-5.905717,-23.304231,111.087872,,,,,,,-40.361059,14.921222,-20.040009,0.244599,-0.271363,0.930878
49.736066,1472,1491,0.777531,0.487874,0.701427,1519230709.094068-0 1519230709.018265-1,-5.006919,-23.112579,114.827217,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.244533,-0.271078,0.930978
49.743941,1472,1491,0.777531,0.487950,0.701264,1519230709.094068-0 1519230709.034014-1,-4.988923,-23.075697,114.732588,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.244817,-0.270924,0.930948
49.747030,1472,1491,0.777531,0.487855,0.701318,1519230709.094068-0 1519230709.040194-1,-5.011449,-23.106611,114.856507,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.244461,-0.270901,0.931049
49.751167,1472,1491,0.777531,0.487815,0.701464,1519230709.094068-0 1519230709.048467-1,-5.020909,-23.132201,114.904027,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.244312,-0.271069,0.931039
49.754089,1472,1491,0.777531,0.487767,0.701448,1519230709.094068-0 1519230709.054312-1,-5.032538,-23.143703,114.969600,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.244129,-0.270994,0.931109
49.758264,1473,1492,0.777531,0.487766,0.701441,1519230709.094068-0 1519230709.062660-1,-5.032699,-23.143182,114.970749,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.244126,-0.270984,0.931112
49.762060,1473,1492,0.777531,0.487667,0.701309,1519230709.094068-0 1519230709.070252-1,-5.056547,-23.156679,115.108834,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.243750,-0.270687,0.931297
49.766064,1473,1492,0.777531,0.487658,0.701169,1519230709.094068-0 1519230709.078262-1,-5.058865,-23.145069,115.126880,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.243713,-0.270476,0.931368
49.770073,1473,1492,0.777531,0.487658,0.701058,1519230709.094068-0 1519230709.086279-1,-5.058927,-23.133812,115.131279,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.243712,-0.270316,0.931415
49.774656,1473,1492,0.777531,0.487568,0.701327,1519230709.094068-0 1519230709.095445-1,-5.080442,-23.185542,115.241693,19.892511,14.465588,-20.927331,-0.173971,-0.254785,0.951220,-40.361059,14.921222,-20.040009,0.243374,-0.270607,0.931419
49.818368,1474,1493,0.990000,0.483969,0.702697,1519230709.181492-0 1519230709.095445-1,-5.627387,-22.902518,113.075183,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.243374,-0.270607,0.931419
49.821779,1475,1494,0.990000,0.483895,0.702348,1519230709.181492-0 1519230709.102267-1,-5.645804,-22.887718,113.186718,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.243086,-0.270026,0.931662
49.827874,1475,1494,0.990000,0.483822,0.702501,1519230709.181492-0 1519230709.114458-1,-5.663288,-22.922246,113.275360,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.242814,-0.270170,0.931692
49.831787,1475,1494,0.990000,0.483840,0.702576,1519230709.181492-0 1519230709.122284-1,-5.658917,-22.925056,113.249138,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.242882,-0.270298,0.931637
49.839680,1475,1494,0.990000,0.483742,0.702457,1519230709.181492-0 1519230709.138070-1,-5.682878,-22.939303,113.382350,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.242509,-0.270021,0.931814
49.848143,1475,1494,0.990000,0.483683,0.702421,1519230709.181492-0 1519230709.154996-1,-5.697531,-22.951721,113.462495,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.242281,-0.269906,0.931907
49.852643,1475,1494,0.990000,0.483616,0.702356,1519230709.181492-0 1519230709.163996-1,-5.713917,-22.963137,113.552994,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.242026,-0.269741,0.932021
49.859730,1476,1495,0.990000,0.483647,0.702567,1519230709.181492-0 1519230709.178170-1,-5.706239,-22.975940,113.504155,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.242146,-0.270077,0.931893
49.861149,1476,1495,0.990000,0.483608,0.702484,1519230709.181492-0 1519230709.181007-1,-5.715776,-22.978131,113.558408,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.241997,-0.269918,0.931977
49.863765,1476,1495,0.990000,0.483626,0.702560,1519230709.181492-0 1519230709.186240-1,-5.711278,-22.980819,113.531503,19.892511,14.465588,-20.927331,-0.180366,-0.258688,0.948972,-40.361059,14.921222,-20.040009,0.242067,-0.270046,0.931922
49.866139,1476,1495,1.000000,0.477168,0.706986,1519230709.186240-1,-6.645111,-22.691727,109.761271,,,,,,,-40.361059,14.921222,-20.040009,0.242067,-0.270046,0.931922
49.878140,1476,1495,1.000000,0.477172,0.707286,1519230709.198240-1,-6.644210,-22.721255,109.752477,,,,,,,-40.361059,14.921222,-20.040009,0.242074,-0.270258,0.931859
49.921830,1477,1496,0.959709,0.484948,0.701998,1519230709.277624-0 1519230709.206237-1,-5.508837,-23.063299,114.251597,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242216,-0.269885,0.931930
49.928162,1478,1497,0.959709,0.484988,0.701869,1519230709.277624-0 1519230709.218902-1,-5.499405,-23.039821,114.204790,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242362,-0.269741,0.931934
49.929841,1478,1497,0.959709,0.485011,0.701726,1519230709.277624-0 1519230709.222259-1,-5.493922,-23.019344,114.180009,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242447,-0.269561,0.931964
49.933849,1478,1497,0.959709,0.485023,0.701513,1519230709.277624-0 1519230709.230276-1,-5.491113,-22.994626,114.172353,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242491,-0.269266,0.932038
49.937827,1478,1497,0.959709,0.485041,0.701495,1519230709.277624-0 1519230709.238231-1,-5.486795,-22.988096,114.149426,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242558,-0.269260,0.932022
49.941831,1478,1497,0.959709,0.485091,0.701496,1519230709.277624-0 1519230709.246239-1,-5.474525,-22.974586,114.082492,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242750,-0.269314,0.931956
49.945846,1478,1497,0.959709,0.485050,0.701385,1519230709.277624-0 1519230709.254270-1,-5.484659,-22.974519,114.141754,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242591,-0.269110,0.932057
49.950136,1478,1497,0.959709,0.485140,0.701198,1519230709.277624-0 1519230709.262849-1,-5.462906,-22.931690,114.029782,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242931,-0.268938,0.932018
49.953869,1478,1497,0.959709,0.485053,0.701206,1519230709.277624-0 1519230709.270316-1,-5.484251,-22.956025,114.145921,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242597,-0.268855,0.932128
49.959820,1479,1498,0.959709,0.485040,0.701127,1519230709.277624-0 1519230709.282217-1,-5.487368,-22.951423,114.165766,19.892511,14.465588,-20.927331,-0.178093,-0.257395,0.949753,-40.361059,14.921222,-20.040009,0.242549,-0.268727,0.932178
49.962116,1479,1498,1.000000,0.478602,0.705636,1519230709.282217-1,-6.430146,-22.671894,110.365465,,,,,,,-40.361059,14.921222,-20.040009,0.242549,-0.268727,0.932178
49.970130,1479,1498,1.000000,0.478767,0.705518,1519230709.290230-1,-6.401027,-22.658421,110.361769,,,,,,,-40.361059,14.921222,-20.040009,0.242757,-0.268631,0.932152
49.978126,1479,1498,1.000000,0.478545,0.705565,1519230709.298226-1,-6.440250,-22.665476,110.369944,,,,,,,-40.361059,14.921222,-20.040009,0.242476,-0.268681,0.932210
49.986177,1479,1498,1.000000,0.478660,0.705780,1519230709.306277-1,-6.419838,-22.685523,110.358853,,,,,,,-40.361059,14.921222,-20.040009,0.242622,-0.268824,0.932131
49.994268,1480,1499,1.000000,0.478585,0.705755,1519230709.314368-1,-6.433067,-22.683853,110.362777,,,,,,,-40.361059,14.921222,-20.040009,0.242528,-0.268813,0.932159
50.002115,1480,1499,1.000000,0.478523,0.705476,1519230709.322216-1,-6.444236,-22.656834,110.373471,,,,,,,-40.361059,14.921222,-20.040009,0.242448,-0.268619,0.932235
50.010159,1480,1499,1.000000,0.478230,0.705744,1519230709.330260-1,-6.495831,-22.686618,110.378294,,,,,,,-40.361059,14.921222,-20.040009,0.242079,-0.268832,0.932270
50.018147,1480,1499,1.000000,0.478362,0.705577,1519230709.338247-1,-6.472579,-22.668616,110.377444,,,,,,,-40.361059,14.921222,-20.040009,0.242245,-0.268704,0.932264
50.026194,1481,1500,1.000000,0.478231,0.705614,1519230709.346295-1,-6.495674,-22.673705,110.381976,,,,,,,-40.361059,14.921222,-20.040009,0.242080,-0.268740,0.932296
50.074032,1482,1501,0.707102,0.478529,0.695496,1519230709.430187-0 1519230709.358078-1,-6.456777,-21.694644,110.799544,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.242027,-0.268599,0.932350
50.078116,1482,1501,0.707102,0.478540,0.695415,1519230709.430187-0 1519230709.366245-1,-6.454102,-21.684018,110.788602,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.242068,-0.268496,0.932370
50.082110,1482,1501,0.707102,0.478598,0.695272,1519230709.430187-0 1519230709.374233-1,-6.440022,-21.655684,110.721356,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.242285,-0.268353,0.932354
50.086116,1482,1501,0.707102,0.478569,0.695208,1519230709.430187-0 1519230709.382246-1,-6.447202,-21.656659,110.760353,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.242174,-0.268230,0.932419
50.090108,1482,1501,0.707102,0.478574,0.695076,1519230709.430187-0 1519230709.390229-1,-6.446143,-21.642664,110.759433,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.242191,-0.268046,0.932467
50.095921,1483,1502,0.707102,0.478657,0.694952,1519230709.430187-0 1519230709.401855-1,-6.425733,-21.609845,110.659076,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.242506,-0.267958,0.932411
50.098103,1483,1502,0.707102,0.478656,0.694947,1519230709.430187-0 1519230709.406221-1,-6.425840,-21.609499,110.659781,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.242504,-0.267951,0.932413
50.102119,1483,1502,0.707102,0.478719,0.694979,1519230709.430187-0 1519230709.414251-1,-6.410209,-21.596911,110.578550,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.242746,-0.268066,0.932317
50.106674,1483,1502,0.707102,0.478753,0.694519,1519230709.430187-0 1519230709.423362-1,-6.402434,-21.543968,110.554408,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.242865,-0.267443,0.932465
50.111488,1483,1502,0.707102,0.478824,0.694522,1519230709.430187-0 1519230709.432991-1,-6.384756,-21.526508,110.463665,19.892511,14.465588,-20.927331,-0.189314,-0.252792,0.948818,-40.361059,14.921222,-20.040009,0.243139,-0.267526,0.932370
50.117624,1483,1502,0.918265,0.484188,0.699007,1519230709.442459-0 1519230709.432991-1,-5.601845,-22.575711,113.424115,19.892511,14.465588,-20.927331,-0.179884,-0.256274,0.949719,-40.361059,14.921222,-20.040009,0.243139,-0.267526,0.932370
50.122768,1483,1502,0.918265,0.484167,0.698880,1519230709.442459-0 1519230709.443278-1,-5.607175,-22.568711,113.457389,19.892511,14.465588,-20.927331,-0.179884,-0.256274,0.949719,-40.361059,14.921222,-20.040009,0.243056,-0.267320,0.932450
50.123178,1483,1502,1.000000,0.477653,0.703083,1519230709.443278-1,-6.550900,-22.264233,109.668116,,,,,,,-40.361059,14.921222,-20.040009,0.243056,-0.267320,0.932450
50.130219,1484,1503,1.000000,0.477421,0.702802,1519230709.450320-1,-6.591835,-22.239008,109.686008,,,,,,,-40.361059,14.921222,-20.040009,0.242761,-0.267139,0.932579
50.146700,1484,1503,1.000000,0.478020,0.703380,1519230709.466801-1,-6.486328,-22.289543,109.644008,,,,,,,-40.361059,14.921222,-20.040009,0.243520,-0.267502,0.932277
50.189835,1485,1504,0.749540,0.485162,0.701865,1519230709.545639-0 1519230709.474233-1,-5.451654,-22.970485,113.864403,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.243272,-0.267607,0.932312
50.193827,1486,1505,0.749540,0.485167,0.702060,1519230709.545639-0 1519230709.482216-1,-5.450404,-22.988732,113.850669,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.243292,-0.267892,0.932224
50.199744,1486,1505,0.749540,0.485185,0.702097,1519230709.545639-0 1519230709.494051-1,-5.445960,-22.987516,113.825146,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.243362,-0.267965,0.932186
50.204008,1486,1505,0.749540,0.485138,0.702498,1519230709.545639-0 1519230709.502579-1,-5.456907,-23.040117,113.870495,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.243191,-0.268493,0.932078
50.205953,1486,1505,0.749540,0.485090,0.702364,1519230709.545639-0 1519230709.506469-1,-5.468832,-23.039871,113.940233,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.243005,-0.268249,0.932197
50.209840,1486,1505,0.749540,0.485021,0.702523,1519230709.545639-0 1519230709.514242-1,-5.485294,-23.074206,114.024244,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.242748,-0.268406,0.932219
50.214245,1486,1505,0.749540,0.484990,0.702700,1519230709.545639-0 1519230709.523052-1,-5.492729,-23.100332,114.058430,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.242632,-0.268627,0.932185
50.220882,1486,1505,0.749540,0.484989,0.702939,1519230709.545639-0 1519230709.536326-1,-5.492670,-23.124380,114.049571,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.242634,-0.268971,0.932086
50.224419,1486,1505,0.749540,0.484918,0.703081,1519230709.545639-0 1519230709.543400-1,-5.509963,-23.158009,114.138680,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.242364,-0.269100,0.932118
50.229721,1487,1506,0.749540,0.484954,0.703160,1519230709.545639-0 1519230709.554004-1,-5.501124,-23.156156,114.087703,19.892511,14.465588,-20.927331,-0.178223,-0.259807,0.949071,-40.361059,14.921222,-20.040009,0.242502,-0.269252,0.932039
50.243957,1487,1506,0.725370,0.487998,0.700385,1519230709.574111-0 1519230709.554004-1,-5.033804,-23.230528,115.983943,19.892511,14.465588,-20.927331,-0.172797,-0.254180,0.951595,-40.361059,14.921222,-20.040009,0.242502,-0.269252,0.932039
50.247010,1487,1506,0.725370,0.487909,0.700530,1519230709.574111-0 1519230709.560110-1,-5.055099,-23.269638,116.098445,19.892511,14.465588,-20.927331,-0.172797,-0.254180,0.951595,-40.361059,14.921222,-20.040009,0.242169,-0.269367,0.932092
50.250204,1487,1506,0.725370,0.487948,0.700698,1519230709.574111-0 1519230709.566498-1,-5.045537,-23.275995,116.038489,19.892511,14.465588,-20.927331,-0.172797,-0.254180,0.951595,-40.361059,14.921222,-20.040009,0.242319,-0.269651,0.931971
50.254091,1487,1506,0.725370,0.487949,0.700639,1519230709.574111-0 1519230709.574272-1,-5.045327,-23.269743,116.039455,19.892511,14.465588,-20.927331,-0.172797,-0.254180,0.951595,-40.361059,14.921222,-20.040009,0.242322,-0.269568,0.931994
50.254171,1487,1506,1.000000,0.481623,0.708236,1519230709.574272-1,-6.000244,-23.302957,112.114961,,,,,,,-40.361059,14.921222,-20.040009,0.242322,-0.269568,0.931994
50.298392,1489,1508,0.787296,0.489514,0.701501,1519230709.654692-0 1519230709.582294-1,-4.794239,-23.529697,116.871135,19.892511,14.465588,-20.927331,-0.170095,-0.254465,0.952006,-40.361059,14.921222,-20.040009,0.242536,-0.269758,0.931883
50.304104,1489,1508,0.787296,0.489465,0.701572,1519230709.654692-0 1519230709.593717-1,-4.805973,-23.550650,116.935592,19.892511,14.465588,-20.927331,-0.170095,-0.254465,0.952006,-40.361059,14.921222,-20.040009,0.242352,-0.269809,0.931917
50.306380,1489,1508,0.787296,0.489533,0.701753,1519230709.654692-0 1519230709.598269-1,-4.789445,-23.550178,116.834376,19.892511,14.465588,-20.927331,-0.170095,-0.254465,0.952006,-40.361059,14.921222,-20.040009,0.242612,-0.270143,0.931752
50.310385,1489,1508,0.787296,0.489441,0.701768,1519230709.654692-0 1519230709.606278-1,-4.811754,-23.577633,116.961376,19.892511,14.465588,-20.927331,-0.170095,-0.254465,0.952006,-40.361059,14.921222,-20.040009,0.242262,-0.270066,0.931866
50.316380,1489,1508,0.787296,0.489465,0.701649,1519230709.654692-0 1519230709.618270-1,-4.806028,-23.558631,116.933068,19.892511,14.465588,-20.927331,-0.170095,-0.254465,0.952006,-40.361059,14.921222,-20.040009,0.242352,-0.269919,0.931885
